"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
18273,6/30/2025 0:00:00,9620,0,0,0,0,0,0,9828557,0,0,0,0,0,0,0,9990636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636735,0,0,840277,23681955,0,0,0,0,2385750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,247,0,0,0,0,0,0,5
18297,6/30/2025 0:00:00,9632,0,0,0,0,0,0,575145483,0,0,0,0,0,0,0,345268714,0,0,0,0,0,0,0,0,0,4941745,0,0,0,0,60873350,0,0,92492992,1145140270,0,0,0,0,71359731,151,31,0,16,0,0,4,0,71,0,130,0,130,5,0,54,0,52,182,5387,11344,15,0,0,0,31,31,457
18301,6/30/2025 0:00:00,9635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,9,0,0,0,0,0,0,27
18336,6/30/2025 0:00:00,9648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4757229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7039129,0,0,0,0,2281900,46,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,46,46,261,2,0,0,0,0,0,0,10419
18343,6/30/2025 0:00:00,9653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
18353,6/30/2025 0:00:00,9659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165600,165600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
18393,6/30/2025 0:00:00,9677,0,0,0,0,0,0,2066150,0,0,0,0,0,0,0,5559691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6805,0,0,0,7632646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,94,0,0,0,0,0,0,166
18405,6/30/2025 0:00:00,9683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18409,6/30/2025 0:00:00,9687,0,0,0,0,0,0,1076619,0,0,0,0,0,0,0,1075993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298483,0,0,0,2451095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,58,0,0,0,0,0,0,27
18422,6/30/2025 0:00:00,9696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
18423,6/30/2025 0:00:00,9697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322018,322018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
18446,6/30/2025 0:00:00,9714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
18462,6/30/2025 0:00:00,9725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196,0,0,0,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
18473,6/30/2025 0:00:00,9730,0,0,0,0,0,0,6568369,0,0,0,0,0,0,0,7869706,0,0,0,0,0,0,0,0,0,2256741,0,0,0,0,2787666,0,0,1674576,19574601,0,0,0,0,674284,168,0,0,9,0,0,81,0,0,0,86,0,86,73,0,5,0,82,168,780,300,0,0,0,0,0,0,678
18474,6/30/2025 0:00:00,9731,0,0,0,0,0,0,97515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,0,0,0,0,0,0,83
18515,6/30/2025 0:00:00,9752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693599,0,0,0,0,0,0,0,0,0,446258,0,0,0,0,0,0,0,1043578,2106882,0,0,0,0,369705,54,2,7,10,0,0,3,0,10,0,13,2,14,14,0,0,0,41,56,232,0,189,0,10,0,0,10,276
18528,6/30/2025 0:00:00,9756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
18550,6/30/2025 0:00:00,9771,0,0,0,0,0,0,8694865,0,0,0,0,0,0,0,9055028,0,0,0,0,0,0,0,0,0,540114,0,0,0,0,808486,0,0,56149,19946144,0,0,0,0,1331616,3,5,0,1,0,0,2,1,0,0,2,1,3,0,4,0,0,5,8,219,368,0,0,0,0,0,0,356
18559,6/30/2025 0:00:00,9776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819772,0,0,0,0,167966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186
18562,6/30/2025 0:00:00,9778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18574,6/30/2025 0:00:00,9786,0,0,0,0,0,0,11413542,0,0,0,0,0,0,0,8090632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673094,0,0,0,20177268,0,0,0,0,0,1,8,1,0,0,0,0,8,0,0,0,8,7,0,0,0,0,1,9,275,399,0,0,0,0,0,0,134
18582,6/30/2025 0:00:00,9790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2
18616,6/30/2025 0:00:00,9811,0,0,0,0,0,0,8775691,0,0,0,0,0,0,0,6578692,0,0,0,0,0,0,0,0,0,19173,0,0,0,0,6398208,0,0,2570534,27514251,0,0,0,0,3191126,0,23,0,0,0,0,0,0,0,13,0,23,23,0,0,0,10,0,23,201,436,8,0,0,0,0,0,263
18623,6/30/2025 0:00:00,9817,0,0,0,0,0,0,4224361,0,0,0,0,0,0,0,894061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176408,0,0,0,6224205,0,0,0,0,929375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,110,0,0,0,0,0,0,19
18628,6/30/2025 0:00:00,9819,0,0,0,0,0,0,5018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6772,0,0,0,11790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2
18635,6/30/2025 0:00:00,9822,0,0,0,0,0,0,11681981,0,0,0,0,0,0,0,1419930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243258,0,0,0,13345169,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,2,114,101,0,0,0,0,0,0,0
18649,6/30/2025 0:00:00,9830,0,0,0,0,0,0,6031848,0,0,0,0,0,0,0,1229909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947001,0,0,0,8208758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,376,6,0,0,0,0,0,359
18708,6/30/2025 0:00:00,9854,0,0,0,0,0,0,201306399,0,0,0,0,0,0,0,295451569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2542974,0,0,19274609,603641293,0,0,0,0,85065742,0,13,0,0,0,0,0,7,0,6,0,13,13,0,0,0,0,0,13,3018,4768,0,0,0,0,0,0,338
18710,6/30/2025 0:00:00,9856,0,0,0,0,0,0,56197135,0,0,0,0,0,0,0,12855351,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,1193825,0,0,1161000,81577396,0,0,0,0,10170085,16,22,1,0,0,0,5,10,8,9,14,21,35,1,1,1,2,3,38,454,1801,0,0,0,0,0,0,234
18716,6/30/2025 0:00:00,9859,0,0,0,0,0,0,64502182,0,0,0,0,0,0,0,20554812,0,0,0,0,0,0,0,0,0,2807975,0,0,0,0,9046381,0,0,1032122,102321697,0,0,0,0,7186200,37,20,0,0,0,0,15,3,6,15,27,20,46,8,0,3,0,9,57,595,794,0,1,2,0,0,3,348
18749,6/30/2025 0:00:00,9875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2324045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20821,0,0,0,3008608,0,0,0,0,663742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,196
18759,6/30/2025 0:00:00,9880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18765,6/30/2025 0:00:00,9883,0,0,0,0,0,0,5652626,0,0,0,0,0,0,0,10193510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82403,18646969,0,0,0,0,2718430,1,47,0,0,0,0,0,0,1,47,1,47,48,0,0,0,0,0,48,116,195,0,0,0,0,0,0,59
18775,6/30/2025 0:00:00,9889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
18800,6/30/2025 0:00:00,9899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2983869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2983869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,115,0,0,0,0,0,0,50
18814,6/30/2025 0:00:00,9905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
18816,6/30/2025 0:00:00,9906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
18823,6/30/2025 0:00:00,9909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18858,6/30/2025 0:00:00,9924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
18861,6/30/2025 0:00:00,9926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33106,33106,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,3,0,1,0,0,0,0,0,14
18868,6/30/2025 0:00:00,9928,0,0,0,0,0,0,4255326,0,0,0,0,0,0,0,1135905,0,0,0,0,0,0,0,0,0,262760,0,0,0,0,0,0,0,1426099,6817330,0,0,0,0,0,17,10,0,2,0,0,2,2,2,5,11,9,20,4,1,7,1,7,27,18,144,6,0,0,1,0,1,466
18882,6/30/2025 0:00:00,9936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18917,6/30/2025 0:00:00,9950,0,0,0,0,0,0,16898041,0,0,0,0,0,0,0,65771260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3281173,0,0,0,91616974,0,0,0,0,5666500,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,262,711,0,0,0,0,0,0,69
18935,6/30/2025 0:00:00,9961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2841576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154284,4829618,0,0,0,0,1833758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274
18948,6/30/2025 0:00:00,9967,0,0,0,0,0,0,293530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33609,327139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,35
18950,6/30/2025 0:00:00,9969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18962,6/30/2025 0:00:00,9973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
18964,6/30/2025 0:00:00,9974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98191,0,0,0,98191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
