"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_RB0026","ACCT_RB0027","ACCT_RB0028","ACCT_RB0029","ACCT_RB0030","ACCT_RB0031","ACCT_RB0032","ACCT_RB0033","ACCT_RB0034","ACCT_RB0035","ACCT_RB0036","ACCT_RB0037","ACCT_RB0038","ACCT_RB0039","ACCT_RB0040","ACCT_RB0041","ACCT_RB0042","ACCT_RB0043","ACCT_RB0044","ACCT_RB0045","ACCT_RB0046","ACCT_RB0047","ACCT_RB0048","ACCT_RB0049","ACCT_RB0050","ACCT_RB0051","ACCT_RB0052","ACCT_RB0053","ACCT_RB0054","ACCT_RB0055","ACCT_RB0056","ACCT_RB0057","ACCT_RB0058","ACCT_RB0059","ACCT_RB0060","ACCT_RB0061","ACCT_RB0062","ACCT_RB0063","ACCT_RB0064","ACCT_RB0065","ACCT_RB0066","ACCT_RB0067","ACCT_RB0068","ACCT_RB0069","ACCT_RB0070","ACCT_RB0071","ACCT_RB0072","ACCT_RB0073","ACCT_RB0074","ACCT_RB0075","ACCT_RB0076","ACCT_RB0077","ACCT_RB0078","ACCT_RB0079","ACCT_RB0080","ACCT_RB0081","ACCT_RB0082","ACCT_RB0083","ACCT_RB0084","ACCT_RB0085","ACCT_RB0086","ACCT_RB0087","ACCT_RB0088","ACCT_RB0089","ACCT_RB0090","ACCT_RB0091","ACCT_RB0092","ACCT_RB0093","ACCT_RB0094","ACCT_RB0095","ACCT_RB0096","ACCT_RB0097","ACCT_RB0098","ACCT_RB0099","ACCT_RB0100","ACCT_RB0101","ACCT_RB0102","ACCT_RB0103","ACCT_RB0104","ACCT_RB0105","ACCT_RB0106","ACCT_RB0107","ACCT_RB0108","ACCT_RB0109","ACCT_RB0110","ACCT_RB0111","ACCT_RB0112","ACCT_RB0113","ACCT_RB0114","ACCT_RB0115","ACCT_RB0116","ACCT_RB0117","ACCT_RB0118","ACCT_RB0119","ACCT_RB0120","ACCT_RB0121","ACCT_RB0122","ACCT_RB0123","ACCT_RB0124","ACCT_RB0125","ACCT_RB0126","ACCT_RB0127","ACCT_RB0128","ACCT_RB0129","ACCT_RB0130","ACCT_RB0131","ACCT_RB0132","ACCT_RB0133","ACCT_RB0134","ACCT_RB0135","ACCT_RB0136","ACCT_RB0137","ACCT_RB0138","ACCT_RB0139","ACCT_RB0140","ACCT_RB0141","ACCT_RB0142","ACCT_RB0143","ACCT_RB0144","ACCT_RB0145","ACCT_RB0146","ACCT_RB0147","ACCT_RB0148","ACCT_RB0149","ACCT_RB0150","ACCT_RB0151","ACCT_RB0152","ACCT_RB0153","ACCT_RB0154","ACCT_RB0155","ACCT_RB0156","ACCT_RB0157","ACCT_RB0158","ACCT_RB0159","ACCT_RB0160","ACCT_RB0161","ACCT_RB0162","ACCT_RB0163","ACCT_RB0164","ACCT_RB0165","ACCT_RB0166","ACCT_RB0167","ACCT_RB0168","ACCT_RB0169","ACCT_RB0170","ACCT_RB0171","ACCT_RB0172","ACCT_RB0177","ACCT_RL0001","ACCT_RL0002","ACCT_RL0003","ACCT_RL0004","ACCT_RL0005","ACCT_RL0006","ACCT_RL0007","ACCT_RL0008","ACCT_RL0009","ACCT_RL0010","ACCT_RL0011","ACCT_RL0012","ACCT_RL0013","ACCT_RL0014","ACCT_RL0015","ACCT_RL0016","ACCT_RL0017","ACCT_RL0018","ACCT_RL0019","ACCT_RL0020","ACCT_RL0021","ACCT_RL0022","ACCT_RL0023","ACCT_RL0024","ACCT_RL0025","ACCT_RL0026","ACCT_RL0027","ACCT_RL0028","ACCT_RL0029","ACCT_RL0030","ACCT_RL0031","ACCT_RL0032","ACCT_RL0033","ACCT_RL0034","ACCT_RL0035","ACCT_RL0036","ACCT_RL0037","ACCT_RL0038","ACCT_RL0039","ACCT_RL0040","ACCT_RL0041","ACCT_RL0042","ACCT_RL0043","ACCT_RL0044","ACCT_RL0045","ACCT_RL0046","ACCT_RL0047","ACCT_RL0048","ACCT_RL0050","ACCT_SH0013","ACCT_SH0018","ACCT_SH0880","ACCT_SL0018","ACCT_SL0019","ACCT_SL0020","ACCT_SL0021","ACCT_SL0022","ACCT_SL0023","ACCT_SL0024","ACCT_SL0026","ACCT_SL0028","ACCT_SL0029","ACCT_SL0030","ACCT_SL0032","ACCT_SL0033","ACCT_SL0034","ACCT_SL0035","ACCT_LR0001","ACCT_LR0002","ACCT_LR0003","ACCT_LR0004","ACCT_LR0005","ACCT_LR0006","ACCT_LR0007","ACCT_LR0008","ACCT_LQ0060","ACCT_LQ0061","ACCT_LQ0062","ACCT_NW0004"
68302,6/30/2025 0:00:00,8580,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,164085035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252651326,0,0,0,0,0,0,0,220598632,0,0,0,0,0,0,-447,0,9325586,9325586,750090471,-447,-9325586,-9325586,0,0,0,0,0,112178915,0,34485391,34485391,0,0,0,0,0,0,0,1216662409,25159805,25159805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216662409,0,0,9325586,521,86650169,14341404,502,40391436,8525027,278,28492811,1853724,436,55458464,8888431,208,52973466,14598809,263966346,48207395,97,4461332,1108336,0,0,0,110,957554,0,333,16780419,4171122,22199305,5279458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2485,286165651,53486853,43349858,1061396979,1061396979,0,0,0,0,0,24,5344781,24,0,0,0,0,0,0,0,0,1,51216821,420,0,0,583109,4,0,0,96142510,0,593544
68305,6/30/2025 0:00:00,22280,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,12030347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27487483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172320,172320,35558154,0,-172320,-172320,0,0,0,0,0,3417213,0,458645,458645,0,0,0,0,0,0,0,58403419,286325,286325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58403419,0,0,172320,0,0,0,47,3508343,0,19,3776805,185000,0,0,0,0,0,0,7285148,185000,0,0,0,0,0,0,22,957843,262000,0,0,0,957843,262000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,8242991,447000,0,48882507,48882507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68315,6/30/2025 0:00:00,22333,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,50406500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325655523,0,0,0,0,0,0,0,252034800,0,0,0,0,0,0,-397096,0,10570573,10570573,902625469,-397096,-10570573,-10570573,0,0,0,0,0,47702423,0,7619378,7619378,0,0,0,0,0,0,0,1097535155,-2951195,-2951195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097535155,0,0,10570573,451,185782085,13871850,107,14719456,0,113,59539491,1045000,12,3166556,0,0,0,0,263207588,14916850,392,26917256,2191000,0,0,0,0,0,0,578,44983779,10703856,71901035,12894856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1653,335108623,27811706,0,875751591,875751591,0,0,0,0,0,6,2974000,6,0,0,0,0,0,0,0,0,1,65032503,592,0,0,0,0,0,0,130541704,0,2311370
68316,6/30/2025 0:00:00,14113,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,156398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21235262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484192,484192,30109980,0,-484192,-484192,0,0,0,0,0,1936613,0,639440,639440,0,0,0,0,0,0,0,78330281,155248,155248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78330281,0,0,484192,0,0,0,6,339092,0,0,0,0,0,0,0,12,526856,0,865948,0,69,5322962,1572994,0,0,0,0,0,0,62,3170000,390000,8492962,1962994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,9358910,1962994,4186693,69006593,69006593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68321,6/30/2025 0:00:00,1542,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,14918551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18774515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224132,224132,29735779,0,-224132,-224132,0,0,0,0,0,2916378,0,709118,709118,0,0,0,0,0,0,0,80070159,484986,484986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80070159,0,0,224132,100,6272988,0,13,1314989,0,0,0,0,0,0,0,0,0,0,7587977,0,69,3597419,75000,0,0,0,0,0,0,0,0,0,3597419,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,11185396,75000,788049,69196474,69196474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68322,6/30/2025 0:00:00,4182,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,195524055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346739684,0,0,0,0,0,0,0,96904904,0,0,0,0,0,0,-381600,0,9715493,9715493,1026772382,-381600,-9715493,-9715493,0,0,0,0,0,50458254,0,10769020,10769020,0,0,0,0,0,0,0,1437233171,1053527,1053527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437233171,0,0,9715493,1521,234407545,7119840,1148,90361650,4211900,54,5792571,0,1,51750,51750,850,188419439,20917730,519032955,32301220,743,26897518,3737125,1,406051,0,0,0,0,1200,46125167,5577200,73428736,9314325,0,0,0,12,3070472,0,0,0,0,1,405533,0,3476005,0,5531,595937696,41615545,110302810,1226196177,1226196177,0,0,0,0,0,5,1194600,5,0,5,1194600,709,0,0,0,0,1,73401946,510,0,0,0,0,0,0,38126027,0,2120687
68324,6/30/2025 0:00:00,2344,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,841874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31783385,0,0,0,0,0,0,0,9888410,0,0,0,0,0,0,0,0,475397,475397,153200183,0,-475397,-475397,0,0,0,0,0,6743444,0,1508091,1508091,0,0,0,0,0,0,0,188168118,1032694,1032694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188168118,0,0,475397,1226,70906039,3582463,256,21325063,1055556,0,0,0,0,0,0,13,5498522,1150000,97729624,5788019,123,8871832,1009000,0,0,0,0,0,0,289,5402329,1701000,14274161,2710000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1907,112003785,8498019,13510343,168438320,168438320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68328,6/30/2025 0:00:00,23716,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,12031927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8459390,0,0,0,0,0,0,0,115509086,0,0,0,0,0,0,0,0,888656,888656,123086900,0,-888656,-888656,0,0,0,0,0,2245771,0,714142,714142,0,0,0,0,0,0,0,140639384,-174514,-174514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140639384,0,0,888656,0,0,0,1,7080,0,0,0,0,0,0,0,0,0,0,7080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7080,0,7080,96103830,112554830,16451000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68331,6/30/2025 0:00:00,22324,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,537698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33204392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406330,406330,39278849,0,-406330,-406330,0,0,0,0,0,1483937,0,462984,462984,0,0,0,0,0,0,0,53841265,56654,56654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53841265,0,0,406330,0,0,0,31,3672370,0,0,0,0,0,0,0,0,0,0,3672370,0,14,701196,364000,0,0,0,0,0,0,37,2107221,190000,2808417,554000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,6480787,554000,2213910,49398676,49398676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15768
68332,6/30/2025 0:00:00,1924,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,720390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13974332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161330,161330,23852481,0,-161330,-161330,0,0,0,0,0,5795512,0,400547,400547,0,0,0,0,0,0,0,49978995,239217,239217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49978995,0,0,161330,24,4291572,510000,57,4044521,446000,0,0,0,0,0,0,11,54463,0,8390556,956000,31,1071747,270875,0,0,0,0,0,0,13,577176,250000,1648923,520875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,10039479,1476875,405032,41096548,41096548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
