"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","UPDATE_DATE","ACCT_007","ACCT_008","ACCT_009","ACCT_010","ACCT_011C","ACCT_013","ACCT_018","ACCT_019","ACCT_021B","ACCT_022B","ACCT_023B","ACCT_025A","ACCT_025B","ACCT_031A","ACCT_031B","ACCT_041B","ACCT_042","ACCT_058C","ACCT_065","ACCT_067","ACCT_068","ACCT_069","ACCT_080","ACCT_083","ACCT_084","ACCT_100","ACCT_300","ACCT_340","ACCT_380","ACCT_386","ACCT_387","ACCT_388","ACCT_392","ACCT_400","ACCT_457","ACCT_521","ACCT_522","ACCT_523","ACCT_524","ACCT_550","ACCT_551","ACCT_552","ACCT_562","ACCT_563","ACCT_602","ACCT_630","ACCT_652A","ACCT_652B1","ACCT_652B2","ACCT_655A","ACCT_655B1","ACCT_655B2","ACCT_656C","ACCT_657","ACCT_658","ACCT_662","ACCT_668","ACCT_671","ACCT_672A","ACCT_672B1","ACCT_672B2","ACCT_703","ACCT_704","ACCT_705","ACCT_706","ACCT_707","ACCT_708","ACCT_710","ACCT_712","ACCT_713","ACCT_714","ACCT_715","ACCT_716","ACCT_718","ACCT_719","ACCT_720","ACCT_721","ACCT_722","ACCT_723","ACCT_724","ACCT_730","ACCT_741A","ACCT_741B1","ACCT_741B2","ACCT_742A","ACCT_742B1","ACCT_742B2","ACCT_746A","ACCT_746B1","ACCT_746B2","ACCT_749","ACCT_750A","ACCT_750B1","ACCT_750B2","ACCT_751","ACCT_755","ACCT_760C","ACCT_761C","ACCT_771","ACCT_775","ACCT_794","ACCT_798","ACCT_799A","ACCT_799B1","ACCT_799B2","ACCT_825","ACCT_860C","ACCT_880","ACCT_902","ACCT_906A","ACCT_908A","ACCT_908C","ACCT_911","ACCT_931","ACCT_940","ACCT_959","ACCT_960","ACCT_968","ACCT_973","ACCT_975","ACCT_976","ACCT_991","Acct_965A","Acct_965B","Acct_965C","Acct_965D","ACCT_020A","ACCT_020B","ACCT_024A","ACCT_024B","ACCT_042A","ACCT_090A","ACCT_090B","ACCT_090C","ACCT_090D","ACCT_099A","ACCT_143A","ACCT_143B","ACCT_143C","ACCT_143D","ACCT_400A","ACCT_400B","ACCT_400C","ACCT_400D","ACCT_400F","ACCT_459A","ACCT_463A","ACCT_475A","ACCT_475B","ACCT_475C","ACCT_475D","ACCT_691B","ACCT_691C","ACCT_692","ACCT_692A","ACCT_704A","ACCT_704B","ACCT_704C","ACCT_704D","ACCT_704E","ACCT_705A","ACCT_705B","ACCT_708B","ACCT_720A","ACCT_720B","ACCT_720C","ACCT_720D","ACCT_720E","ACCT_721A","ACCT_721B","ACCT_724B","ACCT_733A","ACCT_745C1","ACCT_745C2","ACCT_796C1","ACCT_796C2","ACCT_797C1","ACCT_797C2","ACCT_799C1","ACCT_799C2","ACCT_965C1","ACCT_965C2","ACCT_088","ACCT_799A1","ACCT_672B","ACCT_672C1","ACCT_672C2","ACCT_672D","ACCT_744B","ACCT_744C1","ACCT_744C2","ACCT_744D","ACCT_652B","ACCT_652C1","ACCT_652C2","ACCT_652D","ACCT_766A","ACCT_766B","ACCT_766C1","ACCT_766C2","ACCT_766D","ACCT_766E","ACCT_798A1","ACCT_798A2","ACCT_798A3","ACCT_009A","ACCT_009B","ACCT_009C","ACCT_769A1","ACCT_769B1","ACCT_616","ACCT_616A","ACCT_704A1","ACCT_704C1","ACCT_980","ACCT_742C1","ACCT_742C2","ACCT_020J","ACCT_020K","ACCT_020L","ACCT_021J","ACCT_021K","ACCT_021L","ACCT_022J","ACCT_022K","ACCT_022L","ACCT_023J","ACCT_023K","ACCT_023L","ACCT_041J","ACCT_041K","ACCT_041L","Acct_1019","Acct_1019A","Acct_1019B","Acct_1019C","Acct_1019D","Acct_1019E","Acct_789A","Acct_789A1","Acct_789B","Acct_789B1"
19295,6/30/2025 0:00:00,10167,7/30/2025 11:31:48 PM,804399,13721,0,11454419,0,8921896,8921896,0,78696,89588,38527,324,5024670,58,1084667,240953,0,0,0,0,0,0,0,1746,3000,0,0,0,44243,0,0,0,0,0,0,0,800,540,720,0,0,0,0,0,27848,0,0,0,0,0,0,0,0,5870233,0,0,0,205338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83684,0,0,0,0,162906,0,0,564159,206434,1567464,2281069,0,0,2341769,0,0,72,0,0,0,0,0,0,0,0,0,233480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12534,6974,39053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19304,6/30/2025 0:00:00,10172,7/18/2025 10:12:49 PM,4104856,415032,0,329165868,0,232454008,246503455,0,191427,575642,223902,17073,271852815,752,39856785,1776192,0,0,0,0,0,0,0,14823,850000,0,0,1094127,2044541,0,0,0,0,0,60,1265,1072,731,780,550648,165630,0,0,0,0,4572908,0,0,0,0,0,0,0,52755361,0,0,0,5737435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2251798,0,0,0,0,2573501,45500000,14049447,47038608,7033502,70257221,80633619,38796150,0,36081953,0,0,990,0,0,0,0,0,0,0,0,0,851148,0,4121,0,0,0,0,0,0,0,0,0,0,36324816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057182,203969,9073333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19307,6/30/2025 0:00:00,10173,7/25/2025 10:42:49 PM,15504883,14229107,0,2052144439,0,1773218686,1773218686,0,1194863,30203,92266,39084,1478152663,3360,179477572,1801092,0,0,0,0,0,0,0,109898,645647,0,0,967779,16980890,0,0,0,0,0,0,1550,1300,679,729,1248463,330512,0,0,0,0,8410711,0,0,0,0,0,0,0,373882069,0,0,0,33068953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15041795,0,0,0,0,35616966,40000000,0,379455548,14277618,271546458,321363527,669755616,0,214204836,0,0,3822,0,0,0,0,0,0,0,0,0,1664720,0,357216,0,0,0,0,0,0,0,0,0,0,527279311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4093298,1301732,27794530,0,0,0,0,0,18592418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19319,6/30/2025 0:00:00,10182,7/25/2025 10:04:32 PM,297628,6525,0,16427771,0,14549669,14549669,0,0,0,0,778,10476309,159,3924061,20530,0,0,0,0,0,0,0,1979,52000,0,0,0,16295,0,0,0,0,0,0,1199,905,418,500,0,0,0,0,0,77403,0,0,0,0,0,0,0,0,10008475,203203,0,0,361186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136155,0,0,0,0,149415,0,0,3281662,20247,0,0,1239285,0,1448081,0,0,292,0,0,0,0,0,0,0,0,0,42220,0,2513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16750,33026,32010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19320,6/30/2025 0:00:00,10183,7/30/2025 10:52:30 PM,2000145,104363,0,66466044,0,55639600,55639600,0,153495,27804,0,3505,38952105,649,7251189,354508,0,0,0,0,0,0,0,5121,100000,0,0,0,575349,0,0,0,0,0,0,1180,1121,542,748,102143,10605,0,0,0,0,0,0,0,0,0,0,0,0,23870146,0,0,0,1331026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533988,0,0,0,0,262550,0,0,4682289,5383820,18829169,21084149,0,0,7037075,0,0,627,0,0,0,0,0,0,0,0,0,741321,0,10746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119831,2385,176908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19355,6/30/2025 0:00:00,10205,7/25/2025 10:05:20 PM,1189175,47322,0,60972111,0,51964086,51964086,0,158552,102893,25775,3038,43213451,495,11324683,701275,0,0,0,0,0,0,0,8026,300000,0,0,0,742497,0,0,0,0,0,0,1199,1680,658,781,161428,1561,0,0,0,213193,0,0,0,0,0,0,0,0,16353750,0,0,0,867498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495745,0,0,0,0,65693,0,0,3328785,1064024,25124295,31217529,0,0,3265999,0,0,1449,0,0,0,0,0,0,0,0,0,716412,0,18263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139344,54190,1112498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19390,6/30/2025 0:00:00,10228,7/31/2025 12:02:08 AM,43969,0,0,8852291,0,7413378,7413378,0,495,107,3135,349,1611136,9,182760,9250,0,0,0,0,0,0,0,876,3000,0,487,576,2551,0,0,0,0,0,0,1190,1195,501,520,364,3234,0,0,0,15314,417485,0,0,0,0,0,0,0,4920974,0,0,0,92751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74409,0,0,0,0,35981,0,0,1820994,0,253925,253925,0,0,1387618,0,0,64,0,0,0,0,0,0,0,0,0,44906,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3708,30387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19401,6/30/2025 0:00:00,10237,7/29/2025 10:26:44 PM,7126790,1371063,0,489427593,0,425355013,426603074,0,348173,54678,67897,16664,358940112,2303,89627712,788494,0,0,0,0,0,0,0,35169,1250000,0,0,267941,2979524,0,0,0,0,0,2,1328,1327,652,809,795935,318272,0,0,0,0,0,0,0,0,0,0,0,0,136083067,0,0,0,10991578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3652761,0,0,0,0,11548049,12000000,1248061,84535429,9527332,66478952,122470923,60505579,0,41268754,0,0,5630,0,0,0,0,0,0,0,0,0,1901745,0,70409,0,0,0,0,0,0,0,0,0,0,51667300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566402,139549,13830809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19416,6/30/2025 0:00:00,10246,8/6/2025 10:03:02 PM,0,101,0,2005212,0,1391774,1391774,0,85006,86671,21208,183,811515,54,123137,199456,0,0,0,0,0,0,0,349,600,0,18000,0,3805,0,0,0,0,0,0,0,1600,1500,1400,46198,9231,0,0,0,-1665,17363,0,0,0,0,0,0,0,1374411,3622,0,0,54600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13746,0,0,0,0,15250,0,0,0,0,0,0,0,0,591147,0,0,34,0,0,0,0,0,0,0,0,0,87532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19429,6/30/2025 0:00:00,10253,7/24/2025 10:33:33 PM,251551,9447,0,44922505,0,39682667,39682737,0,4499,0,0,1201,18577209,303,4845147,5261,0,0,0,0,0,0,0,2726,15575,0,0,21141,75488,0,0,0,0,0,1,999,780,599,619,50332,7876,0,0,0,0,0,0,0,0,0,0,0,0,23734792,0,0,0,599416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364682,0,0,0,0,983409,0,70,8339722,1478339,4516787,4946572,914196,0,4339068,0,0,297,0,0,0,0,0,0,0,0,0,12054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111031,57434,1638521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19430,6/30/2025 0:00:00,10254,8/14/2025 3:42:24 PM,23274,13120,0,2418958,0,2360553,2360553,0,8408,37938,4038,239,1767117,50,315331,59392,0,0,0,0,0,0,0,518,1500,0,3785,26,20422,0,0,0,0,0,0,0,999,675,725,3427,0,0,0,0,-168087,0,0,0,0,0,0,0,0,1214231,0,0,0,240273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22600,0,0,0,0,3837,0,0,156289,74564,915469,915469,0,0,222655,0,0,101,0,0,0,0,0,0,0,0,0,15910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6702,0,26227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19432,6/30/2025 0:00:00,10256,7/21/2025 11:41:11 AM,0,25,0,4357617,0,3775010,3775010,0,0,0,0,211,2560615,47,723627,0,0,0,0,0,0,0,0,689,2000,0,-1112,0,9507,0,0,0,0,0,0,0,1000,300,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3775010,138145,0,0,50609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38361,0,0,0,0,3414,0,0,0,0,0,0,0,0,441048,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19433,6/30/2025 0:00:00,10257,7/5/2025 10:01:57 PM,1969092,291273,0,35641156,0,30208522,30208522,0,19695,160703,201101,1018,17356381,261,2983458,391487,0,0,0,0,0,0,0,3861,146229,0,0,0,141828,0,0,0,0,0,0,0,1403,715,1092,69906,32474,0,0,0,215005,0,0,0,0,0,0,0,0,17236196,156250,0,0,764960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286699,0,0,0,0,173112,0,0,4011298,3248817,3444314,3444314,2267897,0,4888267,0,0,423,0,0,0,0,0,0,0,0,0,268679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56745,34517,66184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19440,6/30/2025 0:00:00,10261,7/29/2025 10:51:12 PM,1070244,612328,0,314957495,0,279283219,279283219,0,191969,217852,172343,7798,160278400,1216,29386422,851429,0,0,0,0,0,0,0,18306,188373,0,0,286,2400089,0,0,0,0,0,0,1124,1290,499,524,144258,70356,0,0,0,1214281,1437854,0,0,0,0,0,0,0,66365034,876945,0,0,4035597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2542994,0,0,0,0,880187,0,0,52259438,6647313,52960731,62236792,88515433,0,30729872,0,0,3198,0,0,0,0,0,0,0,0,0,248952,0,8467,0,0,0,0,0,0,0,0,0,0,3390017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440292,427383,1019221,0,0,0,0,0,360472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19446,6/30/2025 0:00:00,10266,7/25/2025 10:20:30 PM,0,1959,0,4658269,0,3000584,3000584,0,37009,0,0,192,1579954,48,233121,37009,0,0,0,0,0,0,0,656,2000,0,0,0,1485,0,0,0,0,0,0,0,1250,600,700,1590,126,0,0,0,0,0,0,0,0,0,0,0,0,3000584,76104,0,0,78009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29516,0,0,0,0,2812,0,0,0,0,0,0,0,0,1578769,0,0,44,0,0,0,0,0,0,0,0,0,19755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7419,5439,7778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19448,6/30/2025 0:00:00,10267,7/30/2025 11:22:33 PM,10772066,4115248,0,534829945,0,453776855,453776855,0,255997,0,0,12636,450818453,1554,83616892,450391,0,0,0,0,0,0,0,25743,700000,0,0,742406,3529408,0,0,0,0,0,0,1224,1199,624,749,711345,196764,0,0,0,1414154,272915,0,0,0,0,0,0,0,129917671,0,0,0,8574165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4023642,0,0,0,0,4230188,30600000,0,113877989,3474452,129745207,150382639,55491986,0,49588420,0,0,1160,0,0,0,0,0,0,0,0,0,2043005,0,100069,0,0,0,0,0,0,0,0,0,0,106771115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325469,64876,10916769,0,0,0,0,0,69819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19454,6/30/2025 0:00:00,10272,7/28/2025 10:28:10 PM,192783,14696,0,28034592,0,25260575,25260575,0,0,0,0,423,4378378,54,298009,0,0,0,0,0,0,0,0,2406,809858,0,0,248,58360,0,0,0,0,0,0,1380,1099,649,699,0,898,0,0,0,0,8335,0,0,0,0,0,0,0,9688015,701081,0,0,372506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241820,0,0,0,0,84457,0,0,7363994,296956,2743293,2929280,4823799,0,1962835,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9590,97933,54863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19501,6/30/2025 0:00:00,10299,7/28/2025 10:50:16 PM,0,0,0,6979052,0,5848330,5848330,0,17134,0,0,263,1938147,27,317486,17134,0,0,0,0,0,0,0,643,1550,0,6000,0,23156,0,0,0,0,0,0,1050,1275,824,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4548761,0,0,0,111697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55178,0,0,0,0,14413,0,0,982142,202214,61433,114157,0,0,1111376,0,0,56,0,0,0,0,0,0,0,0,0,10427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4599,33679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19508,6/30/2025 0:00:00,10304,7/22/2025 10:19:56 PM,5345218,807890,0,217044585,0,194295180,196682180,0,470978,424370,127711,8541,147027770,1301,31981853,1818917,0,0,0,0,0,0,0,16611,97918,0,0,5,1399689,0,0,0,0,0,11,799,1130,580,885,364633,164548,0,0,0,708049,1064284,0,0,0,0,0,0,0,74393242,1582988,0,0,4938175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727373,0,0,0,0,1127635,0,2387000,52714224,1803883,11731171,27477831,36307029,0,16842882,0,0,2484,0,0,0,0,0,0,0,0,0,2042387,0,24425,0,0,0,0,0,0,0,0,0,0,20379873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806403,50794,7253174,0,0,0,0,0,1828368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19510,6/30/2025 0:00:00,10305,7/29/2025 10:02:44 PM,7857569,1278617,0,511780264,0,472637293,475028293,0,1617686,625764,163026,16826,390431957,1706,66660027,3177264,0,0,0,0,0,0,0,35373,143592,0,0,0,4221333,0,0,0,0,0,1,1040,1775,550,675,1307796,96638,0,0,0,0,425737,0,0,0,0,0,0,0,162038708,0,0,0,8616296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4332758,0,0,0,0,2011412,0,2391000,81047597,25327255,143472033,168226075,27839133,0,46626570,0,0,6341,0,0,0,0,0,0,0,0,0,1760833,0,20964,0,0,0,0,0,0,0,0,0,0,53347794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240973,137695,2144181,0,0,0,0,0,1688794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19514,6/30/2025 0:00:00,10309,7/23/2025 10:12:43 PM,0,0,0,17350083,0,15665120,15665120,0,8570,17252,0,464,7494469,115,1941885,39360,0,0,0,0,0,0,0,1846,12000,0,0,0,18405,0,0,0,0,0,0,0,1200,400,600,7266,9248,0,0,0,0,0,0,0,0,0,0,0,0,15665120,57108,0,0,236616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154591,0,0,0,0,0,0,0,0,0,0,0,0,0,1618624,0,0,100,0,0,0,0,0,0,0,0,0,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,29577,16618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
