"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_606A","ACCT_606B","ACCT_607","ACCT_608","ACCT_609","ACCT_620","ACCT_621","ACCT_622","ACCT_623","ACCT_624","ACCT_625","ACCT_626","ACCT_627","ACCT_628","ACCT_630A","ACCT_630B1","ACCT_630B2","ACCT_640","ACCT_652C","ACCT_653A","ACCT_653B1","ACCT_653B2","ACCT_653C","ACCT_655C","ACCT_656A","ACCT_656B1","ACCT_656B2","ACCT_657A","ACCT_657B1","ACCT_657B2","ACCT_659","ACCT_660","ACCT_661","ACCT_670A","ACCT_670B","ACCT_672C","ACCT_698","ACCT_709","ACCT_725","ACCT_726","ACCT_731","ACCT_732","ACCT_733","ACCT_734","ACCT_735","ACCT_736","ACCT_737","ACCT_741C","ACCT_742C","ACCT_746C","ACCT_747A","ACCT_747B1","ACCT_747B2","ACCT_747C","ACCT_750C","ACCT_752","ACCT_753","ACCT_754","ACCT_756","ACCT_757","ACCT_758","ACCT_760A","ACCT_760B1","ACCT_760B2","ACCT_761A","ACCT_761B1","ACCT_761B2","ACCT_770","ACCT_772","ACCT_773","ACCT_774","ACCT_776","ACCT_777","ACCT_778","ACCT_780","ACCT_781","ACCT_795","ACCT_799","ACCT_811","ACCT_812","ACCT_813","ACCT_814","ACCT_815","ACCT_816","ACCT_817","ACCT_818","ACCT_820","ACCT_821","ACCT_850","ACCT_860A","ACCT_860B1","ACCT_860B2","ACCT_865","ACCT_880A","ACCT_880B1","ACCT_880B2","ACCT_900","ACCT_902A","ACCT_902B1","ACCT_902B2","ACCT_906B1","ACCT_906B2","ACCT_906C","ACCT_908B1","ACCT_908B2","ACCT_911A","ACCT_911B1","ACCT_911B2","ACCT_913","ACCT_914","ACCT_955","ACCT_956","ACCT_957","ACCT_958","ACCT_961","ACCT_962","ACCT_963","ACCT_964","ACCT_965","ACCT_966","ACCT_970","ACCT_971","ACCT_972","ACCT_974","ACCT_977","ACCT_978","ACCT_982","ACCT_983","ACCT_984","ACCT_985","ACCT_986","ACCT_987","ACCT_988","ACCT_990","ACCT_992","ACCT_993","ACCT_994","ACCT_995","ACCT_603","ACCT_743C","ACCT_744A","ACCT_744B1","ACCT_744B2","ACCT_744C","ACCT_085","ACCT_086","ACCT_087","ACCT_782","ACCT_783","ACCT_784","ACCT_796A","ACCT_796B","ACCT_796C","ACCT_796D","ACCT_796E","ACCT_797A","ACCT_797B","ACCT_797C","ACCT_797D","ACCT_797E","ACCT_799B","ACCT_799C","ACCT_799D","ACCT_840","ACCT_875","ACCT_877","ACCT_945","ACCT_801","ACCT_614","ACCT_615","ACCT_745A","ACCT_745B","ACCT_745C","ACCT_745D","ACCT_745E","ACCT_819","ACCT_867A","ACCT_867B1","ACCT_867B2","ACCT_867C","ACCT_925","ACCT_841","ACCT_465","ACCT_466","ACCT_767","ACCT_768","ACCT_918","ACCT_919","Acct_026A","Acct_026B","Acct_027A","Acct_027B","Acct_028A","Acct_028B","Acct_045A","Acct_045B","Acct_585","Acct_680","Acct_681","Acct_682","Acct_769","Acct_785","Acct_786","Acct_787","Acct_892","Acct_895","Acct_896","Acct_899","ACCT_020I","ACCT_021I","ACCT_022I","ACCT_023I","ACCT_041I","ACCT_550I","ACCT_551I","ACCT_981","ACCT_981A","ACCT_981B","ACCT_065A1","ACCT_065A2","ACCT_065A3","ACCT_065A4","ACCT_065B1","ACCT_065C1","ACCT_065D1","ACCT_065E1","ACCT_067A1","ACCT_067A2","ACCT_067B1","ACCT_067C1","ACCT_068A","ACCT_069A","ACCT_033A","ACCT_033B","ACCT_033C","ACCT_033D","ACCT_033E","ACCT_034A","ACCT_034B","ACCT_034C","ACCT_034D","ACCT_034E","ACCT_035A","ACCT_035B","ACCT_035C","ACCT_035D","ACCT_035E"
66532,6/30/2025 0:00:00,20754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429866,0,0,0,0,0,0,0,0,0,0,0,0,30577349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16461253,0,0,0,0,13302901,121215,0,13504476,0,0,0,0,0,146766,0,104,0,0,0,0,0,16680,0,707700,0,0,0,0,0,0,0,0,0,0,0,0,0,989,217,5,32024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,508,0,938,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4448382,0,0,0,0,0,0,0,0,4448382,110231001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66537,6/30/2025 0:00:00,20759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177916,0,0,0,0,0,0,0,0,0,0,0,0,26359962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691000,749000,0,0,10885113,0,0,1008757,60548,2664223,3021759,17995,0,0,0,0,0,0,677775,0,170,0,0,0,0,0,12531,0,140218,0,0,0,0,0,0,0,0,0,0,0,0,0,646,834,7,62023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22411,0,0,0,0,5,22411,0,19895,5101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1787346,0,0,0,0,0,0,0,0,1787346,53612180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66538,6/30/2025 0:00:00,20760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30048366,0,0,0,0,0,0,0,0,0,0,0,0,408935794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10498484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000000,100000000,0,0,179686850,116147214,3826030,0,314491049,0,0,93525079,19062475,300674863,399626235,38575096,440744472,0,0,0,0,0,364742,0,4237,0,0,0,0,0,550836,0,18847151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120647,2,122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14389021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3879,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354579439,0,0,0,0,0,9628,0,0,354589067,2999610671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66545,6/30/2025 0:00:00,20767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19631274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8628110,0,0,72166,0,3172544,591615,0,0,0,0,0,0,0,175696,0,287,0,0,0,0,0,6382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,383,4,92024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39699452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66546,6/30/2025 0:00:00,20768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7167,0,0,0,0,0,0,0,0,0,0,0,0,1498736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57187,0,10,0,0,0,0,0,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4,122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66547,6/30/2025 0:00:00,20769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,62024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66549,6/30/2025 0:00:00,20771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23378110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6322312,0,0,300881,31023,2098108,490265,663,1331416,0,0,0,0,0,0,0,97,0,0,0,0,0,6294,0,5784,0,0,0,0,0,0,0,0,0,0,0,0,0,673,208,0,122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10375000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2705,0,628,0,0,4,3600,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503286,0,0,0,0,0,0,0,0,1503286,35431578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66555,6/30/2025 0:00:00,20777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38449202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725000,2350080,8930016,0,0,0,0,0,30813240,0,0,553193,0,3046527,3891087,0,105126538,0,0,0,0,0,748725,0,541,0,0,0,0,0,16283,0,92208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,7,62024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15888632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34912939,0,0,0,0,0,0,0,0,34912939,176520036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66565,6/30/2025 0:00:00,20787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236856,0,0,0,0,0,0,0,95823,0,13,0,0,0,0,0,552,0,5609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,6,32025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66582,6/30/2025 0:00:00,20804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5886917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938159,0,0,0,0,594888,742345,0,0,0,0,0,0,0,301039,0,72,0,0,0,0,0,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,114,13,92024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491876,0,0,0,0,0,0,0,0,491876,8069227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66584,6/30/2025 0:00:00,20806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846254500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005768,0,0,0,247881886,0,0,19479419,10382427,88783059,157204662,7084165,891688401,0,0,0,0,0,1284375,0,14966,0,0,0,0,0,458867,0,1694847,0,0,0,0,0,0,0,0,0,0,0,0,0,46916,10609,15,122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70282,0,0,0,0,107,468723,0,1515149,223130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66040740,0,0,0,0,0,755768,0,0,66796508,2909553237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66585,6/30/2025 0:00:00,20807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4436506,0,0,0,0,0,0,0,0,0,0,0,0,436770668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138196853,0,0,2759249,0,53354118,11793143,0,0,0,0,0,0,0,1716052,0,1628,0,0,0,0,0,112823,0,650151,0,0,0,0,0,0,0,0,0,0,0,0,0,7121,3984,32,102024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51113,0,8065,0,0,53,75583,0,170194,19227,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31897630,0,0,0,0,0,0,0,0,31897630,799718768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66592,6/30/2025 0:00:00,20814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316310,0,0,0,0,0,0,0,0,0,0,0,0,75011951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74037179,0,0,1234019,561983,3887230,634017,90299,6619522,0,0,0,0,0,45892,0,338,0,0,0,0,0,27699,0,642641,0,0,0,0,0,0,0,0,0,0,0,0,0,276,1330,4,122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7602748,0,0,0,0,0,0,0,0,7602748,186158968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66593,6/30/2025 0:00:00,20815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864870,0,0,0,0,0,0,0,0,0,0,0,0,39338013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33610064,0,0,223462,189070,3419710,1725113,189715,15011656,0,0,0,0,0,134348,0,201,0,0,0,0,0,9840,0,7839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,2,52024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26868178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26868178,0,0,0,0,0,0,0,0,26868178,84071221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66594,6/30/2025 0:00:00,20816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939217,0,0,0,0,0,0,0,0,0,0,0,0,145027137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520000,1811376,0,7144000,7378000,0,0,65072134,0,0,20412037,15947008,84166923,80276364,29598804,64589934,0,0,0,0,0,420519,0,4494,0,0,0,0,0,86003,0,1174337,0,0,0,0,0,0,0,0,0,0,0,0,0,1928,1124,9,122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11122026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2408,0,0,0,0,15,42780,0,31430,552,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88106115,0,0,0,0,0,0,0,0,88106115,721508737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66595,6/30/2025 0:00:00,20817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270744,0,0,0,0,0,0,0,0,0,0,0,0,94148652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,10000000,0,0,0,0,0,0,50121446,0,0,4570213,2209485,21337203,12896570,2424473,36433860,0,0,0,0,0,76149,0,7,0,0,0,0,0,39125,0,135203,0,0,0,0,0,0,0,0,0,0,0,0,0,256,445,2,92024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2082,0,0,0,0,1,2082,0,4505,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10752267,0,0,0,0,0,0,0,0,10752267,258953666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66597,6/30/2025 0:00:00,20819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2961552,0,0,0,0,0,0,0,0,0,0,0,0,138605623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4551985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25157457,15500000,11250000,0,0,0,0,0,143392281,0,0,9463246,4501389,31233152,8692375,1033806,130003595,0,0,0,0,0,440161,0,252,0,0,0,0,0,50465,0,733071,0,0,0,0,0,0,0,0,0,0,0,0,0,3,363,6,122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44404139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9159,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44404139,0,0,0,0,0,0,0,0,44404139,554906584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66613,6/30/2025 0:00:00,20835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,122024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66615,6/30/2025 0:00:00,20837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359168,0,0,0,0,0,0,0,0,0,0,0,0,29295906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22605036,0,0,274580,34909,4625154,994824,32995,18192129,0,0,0,0,0,504861,0,105,0,0,0,0,0,15268,0,475020,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,276,12,62024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,0,0,2,5759,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5027064,0,0,0,0,0,0,0,0,5027064,95257977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66616,6/30/2025 0:00:00,20838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38346845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16755294,0,0,187293,143485,1681796,806239,237665,7532029,0,0,0,0,0,825988,0,208,0,0,0,0,0,14367,0,156108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,7,62024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211724,0,0,0,0,0,0,0,0,1211724,71878866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66618,6/30/2025 0:00:00,20840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38465,0,0,0,0,0,0,0,0,0,0,0,0,10404626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4929477,0,0,32643,44060,620020,641268,143249,9284973,0,0,0,0,0,1044336,0,77,0,0,0,0,0,5608,0,67421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,24,62025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1867721,0,0,0,0,0,0,0,0,1867721,30339201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66622,6/30/2025 0:00:00,20844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469271,0,0,0,0,0,0,0,0,0,0,0,0,12967220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4190467,0,0,0,0,458191,86748,0,0,0,0,0,0,0,178872,0,110,0,0,0,0,0,3609,0,56613,0,0,0,0,0,0,0,0,0,0,0,0,0,383,131,9,92024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18187,0,2031,0,0,5,21202,0,9520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068989,0,0,0,0,0,0,0,0,1068989,20201671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
