"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017","ACCT_AS0042"
5866,6/30/2025 0:00:00,2573,0,0,6586482,703683,1,0,605675,0,0,0,0,0,0,0,0,0,0,0,0,5432078,2172939,3749168,2832195,0,14186379,1342585,6550555,11462042,7405418,796461,27557060,0,-399576,0,157816,0,0,0,157816,0,0,0,0,0,207208432,0,0,0,0,0,0,0,0,01/01/2023,61648,235335494,0,0,0,0,0,0,0,0,0,0,0,664816,0,0,0,0,0,0,0,0,0,0
5867,6/30/2025 0:00:00,2574,0,0,737906,0,1,0,139338,0,0,0,0,0,0,0,0,0,0,0,0,121661,0,0,0,0,121661,4233363,7475000,250000,0,0,11958363,0,-28338,0,82841,0,0,0,82841,0,0,0,0,0,45194576,0,0,0,0,0,0,0,0,01/01/2023,87989,48220303,0,0,0,0,0,0,0,0,0,0,0,105014,0,0,0,0,0,125,3247971,0,0,0
5885,6/30/2025 0:00:00,2584,0,0,1530426,0,1,0,245401,0,0,0,0,0,0,0,0,0,0,0,0,2047638,0,0,0,0,2047638,0,0,0,0,0,0,0,-82592,0,-23016,0,0,0,-23016,0,0,0,0,0,58286988,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,68306506,0,0,0,0,0,0,0,0,0,0,0,231192,0,0,0,0,0,0,0,0,0,0
5892,6/30/2025 0:00:00,2587,0,22385139,1823878,0,1,0,1908720,0,0,0,0,0,0,0,0,0,0,0,0,1983886,2286894,1963750,2141246,0,8375776,0,0,0,0,0,0,0,-727085,0,787000,0,0,0,787000,0,0,0,0,0,212537487,0,0,0,0,0,0,0,0,01/01/2023,295487,234533989,0,0,0,0,0,0,0,0,0,0,0,499565,0,0,-880,0,0,0,0,0,0,0
5913,6/30/2025 0:00:00,2598,0,200839970,54336691,210062002,1,0,125323527,0,0,0,0,0,0,0,0,0,0,0,0,152060612,138091285,241986036,447588749,17767769,997494451,0,0,0,0,0,0,0,-77493666,0,39087372,0,0,0,39087372,0,0,0,0,0,12130637056,264,3801569,3393988,901,220445400,136197928,5,85715,01/01/2023,67983010,13073859655,0,0,0,0,0,0,0,0,0,0,0,42595559,0,0,12670,36,24603297,0,0,0,0,0
5922,6/30/2025 0:00:00,2601,0,0,551751,0,1,0,19476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4840,0,0,0,-4840,0,0,0,0,0,22646519,0,0,0,0,0,0,0,0,01/01/2023,12699,26840834,0,0,0,0,0,0,0,0,0,0,0,1399,0,0,0,0,0,0,0,0,0,0
5924,6/30/2025 0:00:00,2602,0,3730535,5863444,0,1,0,6370873,431310,0,0,4930547,7207951,12569809,0,0,0,0,0,0,60577946,41565377,66896639,52008711,6371466,227420139,0,0,0,0,0,0,0,-14866773,0,1397566,0,0,0,1397566,0,0,0,0,208,895707678,0,0,0,0,0,0,0,0,01/01/2023,534952,977446325,0,0,0,0,0,0,0,0,0,0,0,2425202,0,66456,152027,0,0,0,0,0,0,0
5928,6/30/2025 0:00:00,2604,0,332209,2097643,0,1,0,1004383,0,0,0,0,0,0,0,0,0,0,0,0,9898438,10413061,15220539,9513736,722998,45768772,0,0,0,0,0,0,0,-4098099,0,170179,0,0,0,170179,0,0,0,0,0,139871919,0,0,0,0,0,0,0,0,05/01/2023,267973,151777724,0,0,0,0,0,0,0,0,0,0,0,168091,0,0,0,0,0,0,0,0,0,0
5930,6/30/2025 0:00:00,2606,0,0,109699,0,1,0,186009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251778,0,0,0,251778,0,0,0,0,278,9376721,0,0,0,0,0,0,0,0,03/01/2025,31744,10450404,0,0,0,0,0,0,0,0,0,0,0,32951,0,0,0,0,0,0,0,0,0,0
5935,6/30/2025 0:00:00,2608,0,0,383388,0,1,0,217041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9006,0,0,0,9006,0,0,0,0,0,15803822,0,0,0,0,0,0,0,0,12/01/2023,60477,18671242,0,0,0,0,0,0,0,0,0,0,0,18173,0,0,0,0,0,0,0,0,0,0
5960,6/30/2025 0:00:00,2620,0,0,0,0,0,0,0,0,204725,0,0,0,204725,0,0,0,0,0,0,0,0,0,0,0,0,448000,200000,0,499125,0,1147125,0,1389,0,0,0,0,0,0,0,0,0,0,0,2592893,0,0,0,0,0,0,0,0,,0,3194430,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,-9932,0,0,0,0,0,0,0
5970,6/30/2025 0:00:00,2624,0,0,204580,0,1,0,32794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44218,0,0,0,44218,0,0,0,0,0,9042217,0,0,0,0,0,0,0,0,02/01/2024,125000,12515185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5974,6/30/2025 0:00:00,2626,0,5000000,3992649,0,1,0,1430285,0,0,0,0,0,0,0,0,0,0,0,0,5984617,1743881,14243170,7216521,1051340,30239529,64706,0,0,0,0,64706,0,-4377683,0,674259,0,0,0,674259,0,0,0,0,0,226823161,0,0,0,0,0,0,0,0,01/01/2023,0,246215054,0,0,0,0,0,0,0,0,0,0,0,603713,0,0,0,0,0,0,0,0,0,0
5982,6/30/2025 0:00:00,2631,0,0,796673,0,1,0,320164,0,0,0,0,0,0,0,0,0,0,0,0,2443881,3377756,0,0,0,5821637,0,0,0,0,0,0,0,-45635,0,76584,0,0,0,76584,0,0,0,0,0,85453261,0,0,0,0,0,0,0,0,04/01/2023,237123,98488663,0,0,0,0,0,0,0,0,0,0,0,309196,0,0,0,0,0,0,0,0,0,0
5987,6/30/2025 0:00:00,2635,0,0,0,0,1,0,281145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055000,923000,0,0,0,1978000,0,0,0,55000,0,0,0,55000,0,0,0,0,0,6192288,0,0,0,0,0,0,0,0,01/01/2023,34371,6984795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6008,6/30/2025 0:00:00,2645,0,0,101178,0,1,0,49486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70897,0,0,0,70897,0,0,0,0,0,13977731,0,0,0,0,0,0,0,0,01/01/2023,-7271,17239955,0,0,0,0,0,0,0,0,0,0,0,5560,0,0,0,0,0,0,0,0,0,0
6011,6/30/2025 0:00:00,2648,0,25000,8613091,3150365,1,0,9591086,0,0,0,0,0,0,0,0,0,0,0,0,10219009,28986267,22132574,12741399,0,74079249,894,14637,12173,0,0,27704,0,-6832985,0,3462758,0,0,-45991,3416767,0,0,0,0,196023,1019937920,1,1897,1897,0,0,0,1,1897,01/01/2023,2304556,1129125482,0,0,0,0,0,0,0,0,0,0,0,2994081,0,0,0,0,0,0,0,0,0,0
6012,6/30/2025 0:00:00,2649,0,0,269372,0,1,0,335764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10998107,3998861,0,0,0,14996968,0,0,0,38500,0,0,0,38500,0,0,0,0,0,46242176,0,0,0,0,0,0,0,0,01/01/2023,251020,56459854,0,0,0,0,0,0,0,0,0,0,0,58890,0,0,0,0,0,0,0,0,0,0
6032,6/30/2025 0:00:00,2661,0,826742,5120032,531483,1,0,2994632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307802,0,0,0,1307802,0,0,0,0,0,290466511,0,0,0,0,0,0,0,0,10/01/2023,220660,338305908,0,0,0,0,0,0,0,0,0,0,0,1283283,0,0,0,0,0,0,0,0,0,0
6039,6/30/2025 0:00:00,2665,0,0,262604,0,1,0,119761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,0,0,24000,0,0,0,0,0,53720634,0,0,0,0,0,0,0,0,03/01/2023,10700,60364991,0,0,0,0,0,0,0,0,0,0,0,99499,0,0,0,0,0,0,0,0,0,0
6048,6/30/2025 0:00:00,2669,0,203845,39407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7094387,0,0,0,0,0,0,0,0,,0,8515087,0,0,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,0
6053,6/30/2025 0:00:00,2670,0,0,1098491,0,1,0,514751,0,0,0,0,0,0,0,0,0,0,0,0,2923240,14112350,37721602,130972191,0,185729383,0,0,0,0,0,0,0,-38851490,0,155202,0,0,0,155202,0,0,0,0,0,431059806,0,0,0,0,0,0,0,0,04/01/2023,384312,433247965,0,0,0,0,0,0,0,0,0,0,0,323413,0,0,0,0,0,0,0,0,0,0
6062,6/30/2025 0:00:00,2674,0,4242999,1330020,670228,1,0,308751,0,0,0,0,0,0,0,0,0,0,0,0,10160051,18896123,18085869,1142981,0,48285024,148976,537146,366730,54562,0,1107413,0,-2136424,0,111677,0,0,0,111677,0,0,0,0,0,188989340,0,0,0,0,0,0,0,0,01/01/2023,0,204146453,0,0,0,0,0,0,0,0,0,0,0,1110700,0,0,-43002,0,0,0,0,0,0,0
6070,6/30/2025 0:00:00,2680,0,2900000,99587,0,1,0,71850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1345000,1814000,1968000,0,1412782,6539782,0,0,0,17065,0,0,0,17065,0,0,0,0,0,17105193,0,0,0,0,0,0,0,0,01/01/2023,10000,20936951,0,0,0,0,0,0,0,0,0,0,0,12200,0,0,0,0,0,0,0,0,0,0
6079,6/30/2025 0:00:00,2686,0,0,1198320,113996,1,0,211502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,0,0,40000,0,0,0,0,0,53449352,0,0,0,0,0,0,0,0,01/01/2023,106250,61454137,0,0,0,0,0,0,0,0,0,0,0,51122,0,0,0,0,0,0,0,0,0,0
6084,6/30/2025 0:00:00,2690,0,0,764448,187652,1,0,129151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,500000,0,0,0,30615,0,0,0,30615,0,0,0,0,0,69781923,0,0,0,0,0,0,0,0,01/01/2023,14331,83082185,0,0,0,0,0,0,0,0,0,0,0,139233,0,0,0,0,0,0,0,0,0,0
6088,6/30/2025 0:00:00,2692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,1750000,0,0,0,2250000,0,0,0,0,0,0,0,0,0,0,0,0,0,5633127,0,0,0,0,0,0,0,0,,0,7221678,0,0,0,0,0,0,0,0,0,0,0,5210,0,0,0,0,0,0,0,0,0,0
6095,6/30/2025 0:00:00,2695,0,0,825019,0,1,0,237527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131264,0,0,605,131869,0,0,0,0,5072,110673220,0,0,0,0,0,0,0,0,Fiscal Year 2022,79000,121589660,0,0,0,0,0,0,0,0,0,0,0,262648,0,0,0,0,0,0,0,0,0,0
6102,6/30/2025 0:00:00,2698,0,0,1631979,0,1,264,277524,0,0,0,0,0,0,0,0,0,0,0,0,4821691,21079912,7435366,6251798,634834,40223601,0,0,0,0,0,0,0,-2844581,0,23230,-94,0,0,23136,0,0,0,0,0,91521252,0,0,0,0,0,0,0,0,01/01/2023,0,98630189,0,0,0,0,0,0,0,0,0,0,0,314982,0,0,0,0,0,0,0,0,0,0
6112,6/30/2025 0:00:00,2703,0,0,27301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200000,0,0,0,0,2200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5068239,0,0,0,0,0,0,0,0,,0,5867692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6116,6/30/2025 0:00:00,2706,0,0,554547,0,1,0,128330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128331,0,0,0,128331,0,0,0,0,0,40694930,0,0,0,0,0,0,0,0,Fiscal Year 2023,213534,43894688,0,0,0,0,0,0,0,0,0,0,0,104436,0,0,0,0,0,0,0,0,0,0
6134,6/30/2025 0:00:00,2718,0,395927,5150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1871,0,0,0,1871,0,0,0,0,0,5995809,0,0,0,0,0,0,0,0,01/01/2023,44043,9900250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6144,6/30/2025 0:00:00,2726,0,0,12960,0,1,0,11031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198000,448000,0,0,0,646000,0,0,0,0,0,0,0,0,0,0,0,0,0,5842086,0,0,0,0,0,0,0,0,01/01/2023,0,6728494,0,0,0,0,0,0,0,0,0,0,0,10657,0,0,0,0,0,0,0,0,0,0
6150,6/30/2025 0:00:00,2731,0,140258,444,0,1,0,15989,0,0,0,0,0,0,0,0,0,0,0,0,2080576,1902793,0,0,0,3983369,0,0,0,0,0,0,0,-9631,0,6371,0,0,0,6371,0,0,0,0,0,10912737,0,0,0,0,0,0,0,0,04/01/2023,0,13701072,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,-9631
6160,6/30/2025 0:00:00,2737,0,21716983,2133726,0,1,0,6785569,0,0,0,0,0,0,40795,0,0,0,0,40795,505592,703233,7735040,9032585,1957307,19933757,0,0,0,0,0,0,0,-2585308,0,2071482,0,0,0,2071482,0,0,0,0,0,784106457,0,0,0,0,0,0,0,0,01/01/2023,2164013,853234947,0,0,0,0,0,0,0,0,0,0,0,2649005,0,-41,0,0,0,0,0,0,0,0
6175,6/30/2025 0:00:00,2746,0,0,616267,0,1,0,21487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15075,0,0,0,0,15075,0,0,0,40558,0,0,0,40558,0,0,0,0,0,33044730,0,0,0,0,0,0,0,0,01/01/2023,250000,41197706,0,0,0,0,0,0,0,0,0,0,0,194445,0,0,0,0,0,0,0,0,0,0
6178,6/30/2025 0:00:00,2749,0,25000,4399083,30616067,1,0,36410185,0,0,0,0,0,0,0,0,0,0,0,0,9025457,3633070,2715878,796117,0,16170522,0,0,0,0,0,0,0,-655785,0,16609382,-3446,0,0,16605936,0,0,0,0,0,2182451442,0,0,0,0,0,0,0,0,07/01/2023,17462403,2511903435,0,0,0,0,0,0,0,0,0,0,0,15421911,0,1317391,-3404,0,0,0,0,0,0,-1747
6179,6/30/2025 0:00:00,2750,0,0,221208,0,1,0,706679,0,0,0,0,0,0,0,0,0,0,0,0,2056627,4852466,955108,1311819,1038908,10214927,1744000,793000,498000,0,0,3035000,0,-652072,0,1475,0,0,0,1475,0,0,0,0,0,28428738,0,0,0,0,0,0,0,0,Fiscal Year 2022,37381,32210865,0,0,0,0,0,0,0,0,0,0,0,7243,0,0,0,0,0,0,0,0,0,0
6184,6/30/2025 0:00:00,2751,0,0,4678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3001099,0,0,0,0,0,0,0,0,,0,3386099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6187,6/30/2025 0:00:00,2752,0,0,2733451,482753,1,0,515583,52781,0,0,0,0,52781,0,0,0,0,0,0,6826,0,0,0,0,6826,3487000,3684000,2976000,0,0,10147000,0,111,0,216888,0,0,0,216888,0,0,0,0,0,117839900,0,0,0,0,0,0,0,0,Fiscal Year 2022,99367,128746447,0,0,0,0,0,0,0,0,0,0,0,416973,0,0,0,0,0,0,0,0,0,0
6196,6/30/2025 0:00:00,2757,0,0,289929,0,1,0,55352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7319,0,0,0,7319,0,0,0,0,0,11933366,0,0,0,0,0,0,0,0,01/01/2023,0,13507075,0,0,0,0,0,0,0,0,0,0,0,4158,0,0,0,0,0,0,0,0,0,0
6208,6/30/2025 0:00:00,2765,0,0,276868,0,1,0,145937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,0,0,40000,0,0,0,0,0,36507169,0,0,0,0,0,0,0,0,01/01/2023,0,42113945,0,0,0,0,0,0,0,0,0,0,0,127886,0,0,0,0,0,0,0,0,0,0
6214,6/30/2025 0:00:00,2769,0,0,567174,0,1,0,223751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800257,3196318,991805,122062,0,5110442,0,0,0,0,0,0,0,0,0,0,0,0,0,47332386,0,0,0,0,0,0,0,0,01/01/2023,0,55625652,0,0,0,0,0,0,0,0,0,0,0,84456,0,0,0,0,0,0,0,0,0,0
6225,6/30/2025 0:00:00,2773,0,0,313257,0,1,0,82499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6233000,11462000,6216000,245000,0,24156000,0,0,0,34028,0,0,0,34028,0,0,0,0,0,30652303,0,0,0,0,0,0,0,0,03/01/2023,0,34769106,0,0,0,0,0,0,0,0,0,0,0,53502,0,0,0,0,0,0,0,0,0,0
6233,6/30/2025 0:00:00,2778,0,0,2225579,0,1,0,3413222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2994000,14671000,6247000,0,0,23912000,0,0,0,670400,0,0,33062,703462,0,0,0,0,93559,324471527,0,0,0,0,0,0,0,0,Fiscal Year 2023,257806,367396757,0,0,0,0,0,0,0,0,0,0,0,811775,0,0,0,0,0,0,0,0,0,0
6237,6/30/2025 0:00:00,2781,0,0,69789,0,1,0,4761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3137000,5555014,0,0,0,8692014,0,0,0,6596,0,0,0,6596,0,0,0,0,0,11640210,0,0,0,0,0,0,0,0,01/01/2023,0,12716375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6240,6/30/2025 0:00:00,2783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,2090044,0,0,0,0,0,0,0,0,,0,3209416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6248,6/30/2025 0:00:00,2789,0,104569251,2803816,999927,1,0,7840824,647939,0,2874712,0,0,3522651,0,0,0,0,0,0,27145006,12593398,8799732,52871009,6378677,107787822,0,0,0,0,0,0,0,-11672949,0,7532580,0,0,0,7532580,0,0,0,0,2855,893284675,0,0,0,0,0,0,0,0,01/01/2023,10851120,931975828,0,0,0,0,0,0,0,0,0,0,0,1349150,0,-64647,70158,12689,226254988,0,0,0,0,0
6269,6/30/2025 0:00:00,2799,0,194489,1526530,0,1,0,933599,0,0,0,0,0,0,0,0,0,0,0,0,3032031,13833783,16132401,13124116,144815,46267146,0,0,0,0,0,0,0,-1325381,0,261000,0,0,0,261000,0,0,0,0,0,183728157,0,0,0,0,0,0,0,0,10/01/2023,0,203198099,0,0,0,0,0,0,0,0,0,0,0,666134,0,0,0,0,0,0,0,0,0,0
6275,6/30/2025 0:00:00,2802,0,0,4818237,5694806,1,0,3335839,0,0,0,0,1123925,1123925,0,0,0,0,0,0,21560585,10936230,17986966,0,1581889,52065670,0,0,0,0,0,0,0,-1335969,0,645856,0,0,0,645856,0,0,0,0,0,542673522,0,0,0,0,0,0,0,0,05/01/2023,-35276,610059674,0,0,0,0,0,0,0,0,0,0,0,2050556,0,115891,0,0,0,0,0,0,0,0
6277,6/30/2025 0:00:00,2803,0,0,141953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6347458,0,0,0,0,0,0,0,0,,0,7955293,0,0,0,0,0,0,0,0,0,0,0,5137,0,0,0,0,0,0,0,0,0,0
6288,6/30/2025 0:00:00,2808,0,195100275,19709598,20527499,1,0,34901807,0,0,0,0,0,0,0,0,0,0,0,0,99214749,183752126,245885293,104996211,28166874,662015252,0,0,0,0,0,0,0,-43085152,0,6315189,0,0,0,6315189,0,0,0,0,795832,3783099570,1,60791,30396,21,287618,278990,0,0,01/01/2023,18106297,4218084143,0,0,0,0,0,0,0,0,0,0,0,19282270,0,0,0,0,0,0,0,0,0,0
6304,6/30/2025 0:00:00,2817,0,0,15,0,1,0,115701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17270,0,0,0,17270,0,0,0,0,0,8667899,0,0,0,0,0,0,0,0,01/01/2023,49545,10201379,0,0,0,0,0,0,0,0,0,0,0,-443,0,0,0,0,0,0,0,0,0,0
6311,6/30/2025 0:00:00,2821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3887685,0,0,0,0,0,0,0,0,,0,5089691,0,0,0,0,0,0,0,0,0,0,0,3739,0,0,0,0,0,0,0,0,0,0
6317,6/30/2025 0:00:00,2822,0,0,798008,308836,1,0,201059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73868,0,0,0,73868,0,0,0,0,0,28349652,0,0,0,0,0,0,0,0,01/01/2023,0,32055139,0,0,0,0,0,0,0,0,0,0,0,150465,0,0,0,0,0,0,0,0,0,0
6318,6/30/2025 0:00:00,2823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2172424,0,0,0,0,0,0,0,0,,0,3659963,0,0,0,0,0,0,0,0,0,0,0,1178,0,0,0,0,0,0,0,0,0,0
6326,6/30/2025 0:00:00,2829,0,0,0,0,1,0,57721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57721,0,0,0,57721,0,0,0,0,0,28971197,0,0,0,0,0,0,0,0,04/01/2025,25640,34785201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6328,6/30/2025 0:00:00,2831,0,970004628,4678742,3171604,1,0,50962482,42940108,0,0,0,0,42940108,0,0,0,0,0,0,28121617,10678046,12146986,6897698,54996,57899342,0,0,0,0,0,0,0,77592,0,23385768,0,0,25585,23411353,0,0,0,0,114464,4965538598,0,0,0,0,0,0,0,0,01/01/2023,6045844,5518665859,0,0,0,0,0,0,0,0,0,0,0,9341908,0,3041537,0,109,101883109,0,0,0,0,0
6332,6/30/2025 0:00:00,2834,0,0,3809300,0,1,0,301963,0,0,0,0,0,0,0,0,0,0,0,0,25475330,22533413,1488002,2326602,274650,52097997,0,0,0,0,0,0,0,-2664150,0,95000,0,0,0,95000,0,0,0,0,0,177428409,0,0,0,0,0,0,0,0,01/01/2023,0,193338497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5232,0,0,0,0,0,0,0
6339,6/30/2025 0:00:00,2837,0,0,1524957,0,1,0,128247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,15000,0,0,0,0,0,44628588,0,0,0,0,0,0,0,0,01/01/2023,0,56783742,0,0,0,0,0,0,0,0,0,0,0,17873,0,0,0,0,0,0,0,0,0,0
6353,6/30/2025 0:00:00,2842,0,0,439422,0,1,0,32509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77721568,0,0,0,0,0,0,0,0,01/01/2023,0,91399153,0,0,0,0,0,0,0,0,0,0,0,1747,0,0,0,0,0,0,0,0,0,0
6368,6/30/2025 0:00:00,2849,0,0,542798,0,1,0,27536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4768,0,0,0,4768,0,0,0,0,0,17501679,0,0,0,0,0,0,0,0,01/01/2023,0,19381823,0,0,0,0,0,0,0,0,0,0,0,9245,0,0,0,0,0,0,0,0,0,0
6369,6/30/2025 0:00:00,2850,0,0,1838601,0,1,0,843638,0,0,0,0,0,0,0,0,0,0,0,0,2443225,15071699,16890763,7010328,993669,42409684,46064,999904,0,0,0,1045967,0,-2255892,0,949384,0,0,0,949384,0,0,0,0,0,180507821,0,0,0,0,0,0,0,0,01/01/2023,208218,196370586,0,0,0,0,0,0,0,0,0,0,0,1002302,0,0,0,0,0,0,0,0,0,0
6370,6/30/2025 0:00:00,2851,0,0,313799,0,1,0,307290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49100,0,0,0,49100,0,0,0,0,0,39221774,0,0,0,0,0,0,0,0,01/01/2023,0,47506373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6424,6/30/2025 0:00:00,2872,0,0,265065,0,1,0,30852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,0,0,468,0,0,0,0,0,46407813,0,0,0,0,0,0,0,0,12/01/2024,0,52670859,0,0,0,0,0,0,0,0,0,0,0,77513,0,0,0,0,0,0,0,0,0,0
6434,6/30/2025 0:00:00,2874,0,12010069,2110527,0,1,0,990940,0,0,0,0,0,0,0,0,0,0,0,0,24961,178115,80655,0,0,283731,0,0,0,0,0,0,0,-11330,0,528328,0,0,0,528328,0,0,0,0,0,94843469,0,0,0,0,0,0,0,0,01/01/2023,0,105929624,0,0,0,0,0,0,0,0,0,0,0,176759,0,0,0,0,0,0,0,0,0,0
