"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_LQ0018","ACCT_LQ0019","ACCT_LQ0020","ACCT_LQ0021","ACCT_LQ0022","ACCT_LQ0023","ACCT_LQ0024","ACCT_LQ0025","ACCT_LQ0026","ACCT_LQ0027","ACCT_LQ0028","ACCT_LQ0029","ACCT_LQ0030","ACCT_LQ0034","ACCT_LQ0035","ACCT_LQ0038","ACCT_LQ0039","ACCT_LQ0040","ACCT_LQ0042","ACCT_LQ0043","ACCT_LQ0044","ACCT_LQ0045","ACCT_LQ0046","ACCT_LQ0047","ACCT_LQ0052","ACCT_LQ0053","ACCT_LQ0056","ACCT_LQ0059","ACCT_LQ0860","ACCT_NV0001","ACCT_NV0002","ACCT_NV0003","ACCT_NV0004","ACCT_NV0013","ACCT_NV0014","ACCT_NV0015","ACCT_NV0016","ACCT_NV0017","ACCT_NV0018","ACCT_NV0019","ACCT_NV0020","ACCT_NV0021","ACCT_NV0022","ACCT_NV0023","ACCT_NV0024","ACCT_NV0025","ACCT_NV0026","ACCT_NV0027","ACCT_NV0028","ACCT_NV0029","ACCT_NV0030","ACCT_NV0031","ACCT_NV0032","ACCT_NV0033","ACCT_NV0034","ACCT_NV0035","ACCT_NV0036","ACCT_NV0037","ACCT_NV0038","ACCT_NV0039","ACCT_NV0040","ACCT_NV0041","ACCT_NV0042","ACCT_NV0043","ACCT_NV0044","ACCT_NV0045","ACCT_NV0046","ACCT_NV0047","ACCT_NV0048","ACCT_NV0049","ACCT_NV0050","ACCT_NV0051","ACCT_NV0052","ACCT_NV0053","ACCT_NV0054","ACCT_NV0055","ACCT_NV0056","ACCT_NV0057","ACCT_NV0058","ACCT_NV0059","ACCT_NV0060","ACCT_NV0061","ACCT_NV0062","ACCT_NV0063","ACCT_NV0064","ACCT_NV0065","ACCT_NV0066","ACCT_NV0067","ACCT_NV0068","ACCT_NV0069","ACCT_NV0070","ACCT_NV0071","ACCT_NV0072","ACCT_NV0073","ACCT_NV0074","ACCT_NV0075","ACCT_NV0076","ACCT_NV0077","ACCT_NV0078","ACCT_NV0079","ACCT_NV0080","ACCT_NV0081","ACCT_NV0083","ACCT_NV0084","ACCT_NV0087","ACCT_NV0088","ACCT_NV0089","ACCT_NV0090","ACCT_NV0091","ACCT_NV0092","ACCT_NV0093","ACCT_NV0094","ACCT_NV0095","ACCT_NV0096","ACCT_NV0097","ACCT_NV0098","ACCT_NV0099","ACCT_NV0100","ACCT_NV0101","ACCT_NV0102","ACCT_NV0103","ACCT_NV0104","ACCT_NV0105","ACCT_NV0106","ACCT_NV0107","ACCT_NV0108","ACCT_NV0109","ACCT_NV0110","ACCT_NV0111","ACCT_NV0112","ACCT_NV0113","ACCT_NV0114","ACCT_NV0115","ACCT_NV0116","ACCT_NV0122","ACCT_NV0128","ACCT_NV0134","ACCT_NV0140","ACCT_NV0141","ACCT_NV0142","ACCT_NV0143","ACCT_NV0144","ACCT_NV0145","ACCT_NV0146","ACCT_NV0153","ACCT_NV0154","ACCT_NV0155","ACCT_NV0156","ACCT_NV0157","ACCT_NV0158","ACCT_NV0159","ACCT_NV0160","ACCT_NV0161","ACCT_NV0162","ACCT_NV0169","ACCT_NV0170","ACCT_NV0172","ACCT_NV0173","ACCT_SL0036","ACCT_SL0037","ACCT_SL0038","ACCT_SL0039","ACCT_SL0041","ACCT_SL0043","ACCT_SL0045","ACCT_SL0047","ACCT_SL0049","ACCT_SL0051","ACCT_SL0053","ACCT_SL0055","ACCT_SL0056","ACCT_SL0057","ACCT_SL0058","ACCT_SL0059","ACCT_RB0001","ACCT_RB0002","ACCT_RB0003","ACCT_RB0004","ACCT_RB0005","ACCT_RB0006","ACCT_RB0007","ACCT_RB0008","ACCT_RB0009","ACCT_RB0010","ACCT_RB0011","ACCT_RB0012","ACCT_RB0013","ACCT_RB0014","ACCT_RB0015","ACCT_RB0016","ACCT_RB0017","ACCT_RB0018","ACCT_RB0019","ACCT_RB0020","ACCT_RB0021","ACCT_RB0022","ACCT_RB0023","ACCT_RB0024","ACCT_RB0025"
21530,6/30/2025 0:00:00,11736,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42255,42255,0,0,0,0,42255,42255,0,0,0,0,0,0,0,0,602116,0,0,0,0,0,0,0,0,0,0,0,2033842,933508,0,0,762578,48928,0,0,48928,0,0,0,57529,753977,0,753977,0,0,0,0,0,0,0,0,0,0,0,0,0
21532,6/30/2025 0:00:00,11738,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5587990,2523000,749000,0,0,8859990,0,0,0,0,0,0,0,0,38920,38920,5587990,2523000,749000,0,38920,8898910,0,0,0,0,0,0,0,0,1775388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3717131,190122,0,0,190122,0,0,0,411779,3495474,0,3495474,0,0,0,0,0,0,0,0,0,0,0,0,0
21556,6/30/2025 0:00:00,11762,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225000,1225000,0,0,0,0,0,0,1225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2415000,1225000,0,0,0,3640000,0,0,0,1225000,0,55633,0,0,0,55633,2905000,2015633,0,0,0,4920633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523466,16318,0,0,16318,0,0,0,113413,1426371,0,1426371,0,0,0,0,0,0,0,0,0,0,0,0,0
21575,6/30/2025 0:00:00,11778,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525000,0,103553,0,0,628553,0,0,0,0,0,0,0,0,2096,2096,525000,0,103553,0,2096,630649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620219,39965,0,0,39965,0,0,0,40964,619220,0,619220,0,0,0,0,0,0,0,0,0,0,0,0,0
21586,6/30/2025 0:00:00,11786,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8043000,1225000,0,0,0,9268000,0,0,0,0,66400,0,0,0,0,66400,8109400,1225000,0,0,0,9334400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2576746,266750,0,0,266750,0,0,0,214721,2628775,0,2628775,0,0,0,0,0,0,0,0,0,0,0,0,0
21593,6/30/2025 0:00:00,11792,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,58746000,0,59661000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,60000,0,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28955000,996000,0,0,0,29951000,0,0,0,60000,0,316663,0,0,0,316663,28955000,1372663,0,0,0,30327663,0,0,0,0,0,1179308,0,0,1550272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24314397,1011495,0,0,1011495,0,0,0,1899056,23426836,0,23426836,0,0,0,0,0,0,0,0,0,0,0,0,0
21606,6/30/2025 0:00:00,11805,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887000,887847,0,0,0,0,0,0,887000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2911000,896000,448000,0,0,4255000,0,0,0,887000,0,0,0,33876,0,33876,3155000,1415000,572000,33876,0,5175876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1867616,16245,0,0,16245,0,0,0,80928,1802933,0,1802933,0,0,0,0,0,0,0,0,0,0,0,0,0
21609,6/30/2025 0:00:00,11808,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000,250000,0,0,0,3250000,0,0,0,0,600000,128851,0,0,0,728851,3600000,378851,0,0,0,3978851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3562711,106944,0,0,106944,0,0,0,292507,3377148,0,3377148,0,0,0,0,0,0,0,0,0,0,0,0,0
21614,6/30/2025 0:00:00,11812,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51155,0,0,0,0,51155,0,0,0,0,175167,0,0,0,0,175167,226322,0,0,0,0,226322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26365,849,0,0,849,0,0,0,3290,23924,0,23924,0,0,0,0,0,0,0,0,0,0,0,0,0
21615,6/30/2025 0:00:00,11813,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2490000,0,0,0,0,2490000,0,0,0,0,19269,0,0,0,0,19269,2509269,0,0,0,0,2509269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049139,8594,0,0,8594,0,0,0,39398,1018335,0,1018335,0,0,0,0,0,0,0,0,0,0,0,0,0
21628,6/30/2025 0:00:00,11824,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2248931,2181657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12459000,12147986,0,0,0,0,0,0,14707931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14707931,0,0,0,0,221029,221029,7313000,4726931,2169000,499000,221029,14928960,0,0,0,0,1200000,1351747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6689470,319176,0,0,319176,0,0,0,592340,6416306,0,6416306,0,0,0,0,0,0,0,0,0,0,0,0,0
21630,6/30/2025 0:00:00,11826,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17540191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3105818,0,0,0,0,3105818,3105818,0,0,0,0,3105818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8152553,287594,0,0,287594,0,0,0,159482,8280665,0,8280665,0,0,0,0,0,0,0,0,0,0,0,0,0
21644,6/30/2025 0:00:00,11837,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501551,489570,1495865,1432760,1249924,1219155,499674,495445,0,0,0,0,1249924,1219155,499674,495445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,250330,0,0,0,0,0,0,2001475,1995539,1928205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,500000,0,0,0,3000000,0,0,1928205,2001475,0,0,0,0,93400,93400,5709385,1220295,0,0,93400,7023080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5523868,337645,0,0,337645,0,0,0,322315,5539198,0,5539198,0,0,0,0,0,0,0,0,0,0,0,0,0
21658,6/30/2025 0:00:00,11850,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12063469,0,15872986,0,0,0,0,0,0,0,0,0,0,0,0,0,32558806,32624267,0,0,0,0,0,0,32558806,32624267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2940000,2934463,0,0,0,0,0,0,35498806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16585000,1225000,0,0,0,17810000,0,0,0,35498806,0,0,0,1810218,343495,2153713,23055000,2695000,27558806,1810218,343495,55462519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150963,0,0,0,0,0,0,0,25385272,466111,0,0,466111,0,0,0,1276955,24574428,0,24574428,0,0,0,0,0,0,0,0,0,0,0,0,0
21669,6/30/2025 0:00:00,11860,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17558196,0,28390203,0,0,0,0,0,0,0,0,0,0,0,2280192,2116627,0,0,4174655,3867190,0,0,30334110,28376386,0,0,34508765,32243576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5904132,5392266,0,0,0,0,0,0,0,0,0,42693089,39752469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9424766,9424766,9424766,0,0,0,0,0,0,9424766,0,39752469,0,0,995415,0,0,0,995415,9021259,7628750,21349826,12172815,0,50172650,0,0,0,0,0,0,0,0,0,0,409094,0,246717,0,0,0,0,0,0,0,0,0,0,0,27711886,2075000,0,0,2075000,0,0,0,2377824,27409062,0,27409062,0,0,0,0,0,0,0,0,0,0,0,0,0
21683,6/30/2025 0:00:00,11871,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,0,0,2300,0,0,2300,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54492,573,0,0,573,0,0,0,3455,51610,0,51610,0,0,0,0,0,0,0,0,0,0,0,0,0
21686,6/30/2025 0:00:00,11874,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000000,0,30494967,0,0,0,0,0,0,0,0,0,0,0,1308827,1084068,0,0,0,0,0,0,35848641,33425887,0,0,35848641,33425887,0,0,0,0,0,0,3110113,2872422,0,0,3110113,2872422,0,0,132467,97418,0,0,0,0,0,0,0,0,0,0,132467,97418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2127638,1993057,0,0,0,0,0,0,11236109,10505966,0,53763795,49978818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804482,0,804482,804482,6908000,10942000,3980000,0,0,21830000,804482,0,49978820,0,0,1223200,0,0,0,1223200,9611703,22910439,29001070,7816704,4496586,73836502,0,0,10237,10237,0,0,0,0,45330,0,0,0,0,0,0,0,300000,0,0,0,3047020,0,0,0,28814015,1183323,0,0,1183323,0,0,0,1657465,28339873,0,28339873,0,0,0,0,0,0,0,0,0,0,0,0,0
21694,6/30/2025 0:00:00,11879,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992164,1991172,0,0,16315590,15801421,0,0,45481898,39257365,0,0,61797488,55058786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9067855,7436522,0,0,4218000,4160920,3977000,3977000,0,0,3977000,77075507,68647400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000,6000000,0,0,0,9500000,0,0,68647400,3977000,0,160000,0,0,0,160000,22008942,22138793,9900764,19606984,8628917,82284400,0,0,0,0,0,4851980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17642120,976831,0,0,976831,0,0,0,1441238,17177713,0,17177713,0,0,0,0,0,0,0,0,0,0,0,0,0
21710,6/30/2025 0:00:00,11892,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,0,0,0,0,300000,0,0,0,0,0,0,0,0,438,438,300000,0,0,0,438,300438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542022,30772,0,0,30772,0,0,0,30575,542219,0,542219,0,0,0,0,0,0,0,0,0,0,0,0,0
21713,6/30/2025 0:00:00,11895,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427602,3000000,3020000,0,0,8447602,0,0,0,0,0,0,0,0,143202,143202,2427602,3000000,3020000,0,143202,8590804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3368006,12055,0,0,12055,0,0,0,213050,3167011,0,3167011,0,0,0,0,0,0,0,0,0,0,0,0,0
21737,6/30/2025 0:00:00,11914,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7065000,4437000,3373000,0,0,14875000,0,0,0,1000000,0,0,0,16748,0,16748,8065000,4437000,3373000,16748,0,15891748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3059287,192859,0,0,192859,0,0,0,266727,2985419,0,2985419,0,0,0,0,0,0,0,0,0,0,0,0,0
21751,6/30/2025 0:00:00,11927,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107879000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203910973,200651029,0,0,14856730,13209724,0,0,218767703,213860753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9087000,9083857,0,0,0,0,0,0,227854703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208681,208681,208681,0,0,0,0,0,0,208681,0,0,227854703,0,1546700,0,0,0,1546700,48375000,87629886,93396517,0,208681,229610084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88778345,4393479,0,0,4393479,0,0,0,4902785,88269039,0,88269039,0,0,0,0,0,0,0,0,0,0,0,0,0
21774,6/30/2025 0:00:00,11948,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988000,1955933,0,0,1988000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5726000,5739000,4497000,0,0,15962000,0,0,0,1988000,38001,0,0,0,0,38001,6760001,6237000,4991000,0,0,17988001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4658070,91430,0,0,91430,0,0,0,245115,4504385,0,4504385,0,0,0,0,0,0,0,0,0,0,0,0,0
21782,6/30/2025 0:00:00,11955,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245000,242731,0,0,245000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3984000,996000,0,0,0,4980000,0,0,0,245000,40000,0,0,0,0,40000,4269000,996000,0,0,0,5265000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2089045,11000,0,0,11000,0,0,0,108270,1991775,0,1991775,0,0,0,0,0,0,0,0,0,0,0,0,0
21787,6/30/2025 0:00:00,11960,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,250000,0,0,0,0,0,0,0,0,52004,52004,0,250000,0,0,52004,302004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774293,14252,0,0,14252,0,0,0,13985,774560,0,774560,0,0,0,0,0,0,0,0,0,0,0,0,0
21788,6/30/2025 0:00:00,11961,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249000,249000,0,0,249000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2244000,2743000,0,0,0,4987000,0,0,0,249000,0,0,0,0,15194,15194,2493000,2743000,0,0,15194,5251194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2809723,111097,0,0,111097,0,0,0,197607,2723213,0,2723213,0,0,0,0,0,0,0,0,0,0,0,0,0
