"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_020G3","ACCT_020G4","ACCT_020H1","ACCT_020N1","ACCT_020P3","ACCT_020P4","ACCT_020Q1","ACCT_020W1","ACCT_020Y1","ACCT_021G3","ACCT_021G4","ACCT_021H1","ACCT_021N1","ACCT_021P3","ACCT_021P4","ACCT_021Q1","ACCT_021W1","ACCT_021Y1","ACCT_022G3","ACCT_022G4","ACCT_022H1","ACCT_022N1","ACCT_022P3","ACCT_022P4","ACCT_022Q1","ACCT_022W1","ACCT_022Y1","ACCT_023G3","ACCT_023G4","ACCT_023H1","ACCT_023N1","ACCT_023P3","ACCT_023P4","ACCT_023Q1","ACCT_023W1","ACCT_023Y1","ACCT_025A1","ACCT_025B1","ACCT_040A1","ACCT_040B2","ACCT_040C1","ACCT_040D1","ACCT_040E1","ACCT_041G3","ACCT_041G4","ACCT_041H1","ACCT_041N1","ACCT_041P3","ACCT_041P4","ACCT_041Q1","ACCT_041W1","ACCT_041Y1","ACCT_042A5","ACCT_042A6","ACCT_042A7","ACCT_042A8","ACCT_042A9","ACCT_043A3","ACCT_043A4","ACCT_043B3","ACCT_043B4","ACCT_043C3","ACCT_043C4","ACCT_043D3","ACCT_043D4","ACCT_043E3","ACCT_043E4","ACCT_044A1","ACCT_044B1","ACCT_044C1","ACCT_044D1","ACCT_044E1","ACCT_046A3","ACCT_046A4","ACCT_046B3","ACCT_046B4","ACCT_046C3","ACCT_046C4","ACCT_046D3","ACCT_046D4","ACCT_046E3","ACCT_046E4","ACCT_047A1","ACCT_047B1","ACCT_047C1","ACCT_047D1","ACCT_047E1","ACCT_056A1","ACCT_056B1","ACCT_056C1","ACCT_056D1","ACCT_056E1","ACCT_059A1","ACCT_059B1","ACCT_059C1","ACCT_059D1","ACCT_059E1","ACCT_090A1","ACCT_090B1","ACCT_090C5","ACCT_090C6","ACCT_090C7","ACCT_090C8","ACCT_090H2","ACCT_090H3","ACCT_090J2","ACCT_090J3","ACCT_090K2","ACCT_090K3","ACCT_090L2","ACCT_090L3","ACCT_090M","ACCT_090M1","ACCT_099A5","ACCT_099A6","ACCT_099A7","ACCT_099A8","ACCT_1006F","ACCT_1006G","ACCT_1007F","ACCT_1007G","ACCT_1008F","ACCT_1008G","ACCT_1009F","ACCT_1009G","ACCT_1010F","ACCT_1010G","ACCT_1011F","ACCT_1011G","ACCT_1060","ACCT_1060A","ACCT_1060B","ACCT_1061","ACCT_1061A","ACCT_1062","ACCT_1062A","ACCT_1063","ACCT_1063A","ACCT_1116","ACCT_1116A","ACCT_1116B","ACCT_1116C","ACCT_1116D","ACCT_1116E","ACCT_1118","ACCT_1118A","ACCT_1118B","ACCT_1118C","ACCT_1118D","ACCT_1118E","ACCT_143A3","ACCT_143A4","ACCT_143B3","ACCT_143B4","ACCT_143C3","ACCT_143C4","ACCT_143D3","ACCT_143D4","ACCT_386A","ACCT_386B","ACCT_400A1","ACCT_400B1","ACCT_400C5","ACCT_400C6","ACCT_400C7","ACCT_400C8","ACCT_400H2","ACCT_400H3","ACCT_400J2","ACCT_400J3","ACCT_400L2","ACCT_400L3","ACCT_400M","ACCT_400M1","ACCT_400P","ACCT_400T1","ACCT_463A5","ACCT_463A6","ACCT_463A7","ACCT_463A8","ACCT_475A1","ACCT_475B1","ACCT_475C5","ACCT_475C6","ACCT_475C7","ACCT_475C8","ACCT_475H2","ACCT_475H3","ACCT_475J2","ACCT_475J3","ACCT_475K2","ACCT_475K3","ACCT_475L2","ACCT_475L3","ACCT_475M","ACCT_475M1","ACCT_525","ACCT_526","ACCT_550G3","ACCT_550G4","ACCT_550H1","ACCT_550N1","ACCT_550P3","ACCT_550P4","ACCT_550Q1","ACCT_550W1","ACCT_550Y1","ACCT_551G3","ACCT_551G4","ACCT_551H1","ACCT_551N1","ACCT_551P3","ACCT_551P4","ACCT_551Q1","ACCT_551W1","ACCT_551Y1","ACCT_562A","ACCT_562B","ACCT_563A","ACCT_595B","ACCT_691B1","ACCT_691C1","ACCT_691C2","ACCT_691K8","ACCT_691K9","ACCT_691L8","ACCT_691L9","ACCT_691M8","ACCT_691M9","ACCT_691N8","ACCT_691N9","ACCT_691P","ACCT_691P1","ACCT_691P2","ACCT_698C","ACCT_703A","ACCT_704A2","ACCT_718A3","ACCT_718A4","ACCT_718A5"
68679,6/30/2025 0:00:00,3508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18323,197540753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25670583,255882,0,13468129,0,0,0,0,0,0,0,13468129,0,0,0,0,0,13468129,0,0,0,0,0,559062,0,0,0,0,0,0,0,559062,0,559062,0,0,0,0,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,439,667,1068,0,0,0,0,0,13468129,0,0,0,0,0,0,0,0,14735102,33474291,0,0,13468129,13468129
68680,6/30/2025 0:00:00,12434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3409,58898104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12166995,0,173354,0,0,0,0,0,0,0,0,0,0,0,173354,0,0,173354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,423,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023120,19145600,0,173354,0,173354
68681,6/30/2025 0:00:00,9636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15451,879932175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3,0,0,1,0,9,0,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141830410,59,1982974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1083911,0,3,0,8105095,0,76634554,1588100,122406512,474334,0,537471,0,0,35576477,0,32169099,474334,3929177,0,49110377,0,4466648,122880846,0,0,0,0,26970260,0,0,575000,0,0,710450,0,11884715,0,26395260,0,0,0,5695000,0,688,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,865,700,765,15,4363131,1912178,0,0,474334,0,0,0,26667732,0,0,0,0,11101145,617688189,0,117939864,474334,118414198
68682,6/30/2025 0:00:00,3554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21342,437392229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2982456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,0,713,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18483348,124461571,0,0,0,0
68683,6/30/2025 0:00:00,4526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23379,537295483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1,1,0,0,19,0,0,0,21,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810182,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1400000,0,2,0,1204649,0,41832442,1082903,43690764,0,15688,17227,0,0,33449973,0,0,0,7243256,0,1564620,0,7276171,43690764,0,0,0,0,11737070,0,16350,5729,0,0,8400361,0,0,0,9605010,0,2109981,0,0,0,600,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,1300,700,900,2,3250687,2440505,0,0,0,0,0,0,810182,0,0,0,0,22331821,89780092,1720649,36414593,0,36414593
68684,6/30/2025 0:00:00,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114667,154221269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645596,0,446803,0,0,0,0,0,316533,0,0,0,130270,0,0,0,130270,446803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,637.5,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5119556,18299092,0,316533,0,316533
68685,6/30/2025 0:00:00,2163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14221,252494515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,2,0,0,3,0,0,0,10,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,432097,0,1,0,300000,0,47050181,2885109,5807270,3030738,0,154699,0,0,2611054,0,0,2042421,1074442,0,1534978,988317,1229141,8838008,0,0,0,0,2948467,0,0,150000,0,0,644750,0,0,0,2483350,0,315117,0,1538600,0,700,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,774,650,1074,0,0,0,0,0,3030738,0,0,0,785914,0,0,0,0,37776216,53449949,1243744,4578129,3030738,7608866
68686,6/30/2025 0:00:00,2258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3872,50284685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3092811,368146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787.9,682.6,457.6,800.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4372217,14766997,0,0,0,0
68687,6/30/2025 0:00:00,9965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6713,131634908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7099160,0,211286,0,0,0,0,0,0,0,0,0,0,0,211286,0,0,211286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,0,455,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7528153,49690668,0,211286,0,211286
68688,6/30/2025 0:00:00,5483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351,12951734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,600,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2936672,12589,0,0,0,0
68689,6/30/2025 0:00:00,14341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22641,402095063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,1,0,0,0,0,18,0,33,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889638,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,10674109,0,15,0,2189247,0,34387010,513286,45625893,0,0,372112,0,0,13816465,0,17185374,0,2274872,0,1302961,0,2646984,45625893,0,0,0,0,8779687,0,0,370203,0,0,0,0,5714786,0,7904033,0,505451,0,0,0,700,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774,700,625,849,0,0,0,0,0,0,0,0,0,4004219,0,0,0,0,40327998,67604816,1845867,42978909,0,42978909
68690,6/30/2025 0:00:00,2364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37071,526809774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265749,0,0,0,265749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,6,0,1,0,8,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18973258,0,10841717,895751,0,103973,0,0,5251696,216456,2918336,679295,1192749,0,1109214,0,1296722,11737468,0,0,0,0,2543000,0,0,1000,0,0,1527850,0,125000,0,1972882,0,569118,0,320032,0,609,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,0,394,811,8,1457900,1123838,0,0,895751,0,0,0,0,0,0,0,0,31626410,185598702,1631504,9544995,895751,10440745
68691,6/30/2025 0:00:00,9626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96025,81926215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1274858,0,1274858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,2,0,0,0,0,0,0,3,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,354072,0,0,0,0,0,4117842,3332668,5452259,1274858,27229,60597,0,0,187981,0,0,0,994721,0,3827659,0,1082547,6727117,0,0,0,0,1210586,0,28000,60000,0,0,0,0,0,0,375000,0,747586,0,375000,0,776,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,829,658,854,0,0,0,0,0,1274858,0,0,0,0,0,5,1274858,1245591,9579538,25047433,4686474,4369712,1274858,5644570
68693,6/30/2025 0:00:00,4858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39093,1620561315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,7,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9561737,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,9998635,1641766,2,0,3237000,0,175949376,118289,117757725,82095222,0,0,0,0,14665078,7177158,41930373,48592157,2025711,0,49137928,24684141,2025711,199852947,0,0,0,0,9708500,0,0,0,0,0,0,0,3088000,0,9392500,0,316000,0,3067500,0,668,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,799,638,984,1,71056,35528,0,0,79265473,2829749,0,0,3073827,10090037,0,0,0,14116564,948760204,0,115732014,82095222,197827234
68694,6/30/2025 0:00:00,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47459,863698847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,1,0,3,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1100000,0,42442668,0,1085739,0,0,2665,0,0,80053,0,134213,0,868808,0,0,0,871474,1085739,0,0,0,0,1877564,0,0,10000,0,0,32000,0,165100,0,1297100,0,570464,0,0,0,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,0,325,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75864877,196510840,0,214266,0,214266
68696,6/30/2025 0:00:00,5163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19440,529752917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1,0,0,5,0,4,0,21,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61919598,0,64516483,3943903,0,2230465,0,0,25223660,0,11012189,3943903,4168428,0,21881741,0,6398894,68460386,0,0,0,0,11661970,0,0,50000,0,0,1019400,0,2853370,0,11210970,0,401000,0,7338200,0,593,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,0,452,893,0,0,0,0,0,3943903,0,0,0,0,0,0,0,0,12798932,284438407,1841738,58117590,3943903,62061492
68697,6/30/2025 0:00:00,14815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15485,326258916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66673,0,0,66673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,1,0,0,2,0,2,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3911295,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,729560,649292,1,0,700000,0,32665892,0,41788466,2085115,496000,20548,0,0,9282239,0,19274209,935823,8766830,0,3152407,500000,9350050,43873581,0,0,0,0,10984152,0,498000,15000,0,0,4833500,0,611000,0,6144500,0,4326652,0,0,0,700,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,599,824,15,2803351,475584,0,0,1435823,649292,0,0,3165254,0,0,0,0,40729576,96199031,373226,32438415,2085115,34523530
68698,6/30/2025 0:00:00,10322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5589,97817170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17561222,49750,0,13788999,0,0,0,0,0,3512017,0,10276982,0,0,0,0,0,13788999,0,0,0,0,0,382500,0,0,0,0,0,0,0,382500,0,382500,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,720,442,639,0,0,0,0,0,13788999,0,0,0,0,0,0,0,0,4467500,11530472,49750,0,13788999,13788999
68700,6/30/2025 0:00:00,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69564,1785338426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3171144,1608474,0,0,4779618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,2,8,0,0,7,0,6,0,28,0,41,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9032893,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5427685,0,11,0,12813747,0,65636350,0,312746739,11300045,1317526,2978345,0,0,93771512,0,70575594,4565812,35726779,0,98169680,6734233,41631124,324046784,0,701291,0,0,62156519,0,59030,800000,0,0,4641000,0,5785078,0,55582723,0,5013475,0,32342898,0,498,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,400,698,2,165385,0,0,0,11300045,0,0,0,475415,0,3,9143573,7314859,140051077,428665069,11395239,271115615,11300045,282415660
68701,6/30/2025 0:00:00,7076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7127,129896137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195406,0,0,0,195406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2418843,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2111225,1000098,0,1,0,479678,7742434,0,11468823,4578979,0,0,0,0,1086334,0,8075858,3578881,0,0,0,0,0,16047802,0,0,0,0,0,479678,0,0,0,0,0,0,0,0,0,479678,0,0,0,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,0,522,693,0,0,0,0,0,3578881,1000098,0,0,0,2418843,0,0,0,14093421,34858961,0,11468823,4578979,16047802
68702,6/30/2025 0:00:00,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84407,1667045061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64978077,11,49894,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13752424,0,0,0,0,0,144184173,0,121596468,39125167,9618375,0,0,0,96418381,39125167,0,0,1807288,0,0,0,11425663,160721635,0,0,0,0,17000340,3200000,30000,0,0,0,16790300,3200000,0,0,16790300,3200000,180040,0,0,0,644,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,675,614,8,1699524,1241508,0,0,39125167,0,0,0,33994560,0,0,0,0,5622363,429452888,0,110170805,39125167,149295974
